sample_date,display_name,amount
2024-04-17,The Rust Programming Language,1515
2024-04-17,Pydantic,20
2024-04-17,Python,262
2024-03-07,The Unicode Consortium,59
2024-03-07,The Rust Programming Language,1507
2024-03-07,Node.js,157
2024-03-07,W3C,441
2024-03-07,Aave,73
2024-03-07,Hugging Face,501
2024-03-07,Facebook Open Source,411
2024-03-07,Offchain Labs,116
2024-03-07,EigenLayer,52
2024-03-07,Chainlink,335
2024-11-05,DefiLlama,140
2024-11-05,Aave,78
2024-11-05,Foundry,2277
2024-11-05,Docker,136
2024-12-31,EigenLayer,9
2024-12-31,Foundry,406
2024-05-02,Prometheus,107
2024-05-02,EigenLayer,37
2024-05-02,Docker,52
2024-05-02,DefiLlama,132
2024-05-02,Foundry,33
2024-05-02,Alchemy,51
2024-05-02,NumPy,32
2024-05-02,Python,212
2024-05-02,Facebook Open Source,521
2024-05-02,Hugging Face,535
2024-05-02,Chainlink,279
2024-05-02,The Unicode Consortium,68
2024-05-02,Aave,119
2024-05-02,Vercel,149
2024-05-02,Offchain Labs,91
2024-05-02,Microsoft Azure,1512
2024-05-02,Node.js,154
2024-05-02,The Rust Programming Language,1347
2024-05-02,pandas,82
2024-05-02,Chainlink,279
2024-05-02,Chainlink,81
2024-01-23,EigenLayer,43
2024-01-23,Chainlink,276
2024-01-23,Foundry,2391
2024-01-23,Foundry,53
2024-01-23,Foundry,2391
2024-01-23,NumPy,41
2024-01-23,Pydantic,31
2024-01-23,Python,238
2024-01-23,Prometheus,102
2024-01-23,Aave,55
2024-01-23,Internet Archive,45
2024-12-31,Chainlink,56
2024-12-31,Docker,10
2024-12-31,W3C,97
2024-12-31,Foundry,406
2024-12-31,Aave,56
2024-12-31,Chainlink,1
2024-12-31,Offchain Labs,74
2024-12-31,Kubernetes,147
2024-12-31,Vercel,73
2024-12-31,pandas,32
2024-12-31,Facebook Open Source,105
2024-12-31,The Rust Programming Language,1259
2024-12-31,Alchemy,4
2024-12-31,Node.js,93
2024-12-31,The Unicode Consortium,15
2024-12-31,Microsoft Azure,415
2024-05-02,W3C,361
2024-01-23,Chainlink,109
2024-01-23,CockroachDB,295
2024-01-23,Aave,58
2024-01-23,W3C,294
2024-01-23,Aave,55
2024-04-13,Alchemy,4
2024-04-13,Pydantic,8
2024-04-13,Microsoft Azure,224
2024-04-13,Hugging Face,176
2024-04-13,The Unicode Consortium,37
2024-04-13,Offchain Labs,6
2024-04-13,Vercel,63
2024-04-13,NumPy,7
2024-04-13,Aave,22
2024-04-13,Foundry,23
2024-04-13,pandas,23
2024-04-13,Chainlink,20
2024-04-13,Node.js,138
2024-04-13,The Rust Programming Language,987
2024-04-13,Facebook Open Source,159
2024-12-06,Facebook Open Source,436
2024-12-06,The Rust Programming Language,1487
2024-12-06,Pydantic,58
2024-12-06,Offchain Labs,72
2024-12-06,Node.js,109
2024-11-17,Microsoft Azure,213
2024-11-17,CockroachDB,34
2024-11-17,Prometheus,10
2024-11-17,Node.js,114
2024-11-17,The Rust Programming Language,1169
2024-11-17,pandas,35
2024-11-17,Vercel,58
2024-11-17,The Unicode Consortium,32
2024-11-17,Hugging Face,117
2024-05-01,Homebrew,454
2024-01-01,Python,132
2024-01-01,Foundry,14
2024-01-01,Alchemy,2
2024-01-01,NumPy,35
2024-08-09,Alchemy,2
2024-08-09,Foundry,41
2024-08-09,Python,206
2024-08-09,Prometheus,81
2024-08-09,Chainlink,189
2024-08-09,Chainlink,58
2024-08-09,Aave,70
2024-08-09,Foundry,2616
2024-08-09,Vercel,124
2024-08-09,pandas,46
2024-08-09,The Unicode Consortium,112
2024-08-09,Node.js,197
2024-08-09,Microsoft Azure,1412
2024-08-09,Chainlink,189
2024-08-09,W3C,200
2024-07-19,Aave,90
2024-07-19,Chainlink,58
2024-07-19,CockroachDB,195
2024-07-19,pandas,28
2024-07-19,Docker,110
2024-07-19,W3C,221
2024-07-19,Vercel,158
2024-07-19,Hugging Face,384
2024-07-19,Facebook Open Source,426
2024-09-15,NumPy,18
2024-09-15,Python,89
2024-09-15,EigenLayer,1
2024-09-15,Internet Archive,12
2024-09-15,Homebrew,345
2024-09-15,Hugging Face,118
2024-09-15,Pydantic,20
2024-09-15,Offchain Labs,4
2024-09-15,Aave,60
2024-09-15,Facebook Open Source,81
2024-09-15,CockroachDB,12
2024-09-15,Foundry,432
2024-09-15,DefiLlama,74
2024-09-15,Docker,13
2024-04-04,Pydantic,33
2024-04-04,Facebook Open Source,521
2024-04-04,Internet Archive,64
2024-04-04,Foundry,2225
2024-04-04,Hugging Face,435
2024-04-04,DefiLlama,103
2024-04-04,Docker,92
2024-04-04,CockroachDB,138
2024-04-04,NumPy,26
2024-09-09,W3C,223
2024-09-09,Aave,73
2024-09-09,Docker,125
2024-09-09,DefiLlama,130
2024-09-09,pandas,91
2024-09-09,Node.js,175
2024-09-09,Aave,84
2024-09-09,Foundry,39
2024-09-09,The Rust Programming Language,1610
2024-09-09,The Unicode Consortium,71
2024-09-09,Microsoft Azure,1606
2024-09-09,Chainlink,92
2024-09-09,Aave,73
2024-09-09,NumPy,59
2024-09-09,EigenLayer,66
2024-09-09,Prometheus,105
2024-09-09,Vercel,207
2024-09-09,Foundry,2283
2024-09-09,Chainlink,325
2024-09-09,Homebrew,527
2024-09-09,Kubernetes,543
2024-07-15,pandas,52
2024-07-15,Aave,88
2024-07-15,Chainlink,221
2024-07-15,Facebook Open Source,393
2024-07-15,Kubernetes,516
2024-05-11,NumPy,33
2024-05-11,Foundry,6
2024-05-11,Chainlink,4
2024-05-11,W3C,96
2024-05-11,Homebrew,303
2024-05-11,Chainlink,13
2024-05-11,Python,151
2024-05-11,EigenLayer,6
2024-01-13,Chainlink,24
2024-01-13,Aave,22
2024-01-13,EigenLayer,10
2024-01-13,Aave,22
2024-01-13,DefiLlama,62
2024-01-13,CockroachDB,33
2024-01-13,Pydantic,15
2024-01-13,Offchain Labs,21
2024-01-13,The Rust Programming Language,1052
2024-10-16,Foundry,115
2024-11-08,Foundry,48
2024-11-08,Node.js,197
2024-11-08,Python,245
2024-11-08,The Unicode Consortium,42
2024-11-08,W3C,265
2024-11-08,Chainlink,267
2024-11-08,DefiLlama,132
2024-11-08,Aave,51
2024-11-08,Docker,132
2024-11-08,pandas,64
2024-11-08,CockroachDB,273
2024-11-08,Hugging Face,233
2024-11-08,Offchain Labs,59
2024-11-08,Facebook Open Source,447
2024-11-29,The Rust Programming Language,1379
2024-11-29,The Unicode Consortium,27
2024-11-29,CockroachDB,72
2024-11-29,Aave,71
2024-11-29,Pydantic,32
2024-11-29,Foundry,1447
2024-11-29,Offchain Labs,22
2024-11-29,Hugging Face,421
2024-11-29,Facebook Open Source,151
2024-07-31,Hugging Face,485
2024-07-31,DefiLlama,89
2024-07-31,Facebook Open Source,472
2024-07-31,W3C,324
2024-07-31,Docker,89
2024-07-31,Chainlink,69
2024-07-31,CockroachDB,222
2024-07-31,Aave,108
2024-06-17,Aave,49
2024-06-17,The Unicode Consortium,22
2024-06-17,Microsoft Azure,1356
2024-06-17,Node.js,190
2024-06-17,Chainlink,226
2024-06-17,pandas,40
2024-06-17,The Rust Programming Language,1536
2024-05-29,Foundry,38
2024-09-21,Hugging Face,224
2024-09-21,The Unicode Consortium,24
2024-09-21,Node.js,152
2024-09-21,Prometheus,57
2024-09-21,The Rust Programming Language,1083
2024-09-21,Python,93
2024-09-21,Pydantic,23
2024-09-21,Microsoft Azure,132
2024-12-17,Offchain Labs,151
2024-12-17,Node.js,142
2024-12-17,Alchemy,35
2024-12-17,Prometheus,92
2024-12-17,Pydantic,181
2024-12-17,Foundry,38
2024-12-17,The Rust Programming Language,1516
2024-12-17,Hugging Face,464
2024-12-17,Aave,89
2024-12-17,CockroachDB,171
2024-11-26,W3C,335
2024-11-26,Vercel,185
2024-11-26,The Unicode Consortium,11
2024-05-23,Homebrew,607
2024-05-23,Python,237
2024-05-23,Aave,53
2024-05-23,Foundry,2383
2024-05-23,Internet Archive,85
2024-05-23,Chainlink,255
2024-05-23,Aave,53
2024-05-23,Pydantic,18
2024-05-23,EigenLayer,57
2024-05-23,DefiLlama,164
2024-03-28,DefiLlama,206
2024-03-28,CockroachDB,192
2024-03-28,Facebook Open Source,451
2024-03-28,pandas,69
2024-03-28,Hugging Face,580
2024-03-28,Offchain Labs,104
2024-03-28,Internet Archive,54
2024-03-28,Chainlink,272
2024-03-28,Aave,51
2024-03-28,W3C,310
2024-03-28,Foundry,2148
2024-03-28,Vercel,204
2024-03-28,Kubernetes,537
2024-03-28,EigenLayer,102
2024-03-28,Microsoft Azure,1803
2024-03-28,Aave,51
2024-03-28,Aave,68
2024-03-28,Chainlink,272
2024-03-28,Foundry,2148
2024-03-28,Prometheus,45
2024-03-28,Chainlink,81
2024-03-28,NumPy,43
2024-02-13,Microsoft Azure,1545
2024-02-13,Offchain Labs,112
2024-02-13,Hugging Face,449
2024-12-09,Internet Archive,17
2024-12-09,CockroachDB,205
2024-12-09,Docker,138
2024-12-09,Pydantic,65
2024-12-09,Aave,68
2024-12-09,Aave,68
2024-12-09,Foundry,1797
2024-12-09,Foundry,82
2024-12-09,Python,242
2024-01-04,W3C,260
2024-01-04,Foundry,1634
2024-01-04,CockroachDB,206
2024-01-04,Microsoft Azure,1353
2024-01-04,Hugging Face,371
2024-01-04,The Unicode Consortium,73
2024-01-04,Node.js,179
2024-01-25,Alchemy,39
2024-01-25,Vercel,165
2024-01-25,Aave,61
2024-01-25,Docker,105
2024-01-25,W3C,309
2024-01-25,Microsoft Azure,1715
2024-12-11,Foundry,1760
2024-12-11,Foundry,34
2024-12-11,NumPy,102
2024-12-11,Alchemy,35
2024-12-11,The Unicode Consortium,70
2024-12-11,Node.js,168
2024-12-11,Chainlink,342
2024-12-11,The Rust Programming Language,1683
2024-08-12,Chainlink,57
2024-08-12,Vercel,127
2024-05-04,Internet Archive,17
2024-05-04,Foundry,922
2024-05-04,Homebrew,338
2024-05-04,Prometheus,13
2024-05-04,Chainlink,20
2024-09-18,The Rust Programming Language,1664
2024-09-18,Python,249
2024-09-18,pandas,36
2024-09-18,Foundry,73
2024-09-18,Prometheus,88
2024-09-18,NumPy,73
2024-09-18,Alchemy,27
2024-09-18,Chainlink,401
2024-09-18,Chainlink,115
2024-09-18,The Unicode Consortium,118
2024-09-18,Aave,68
2024-09-18,Microsoft Azure,1694
2024-09-18,W3C,324
2024-01-19,Docker,188
2024-01-19,Chainlink,41
2024-01-19,Vercel,164
2024-01-19,Chainlink,133
2024-07-24,Node.js,173
2024-07-24,DefiLlama,123
2024-07-24,Aave,104
2024-07-24,Facebook Open Source,440
2024-07-24,Offchain Labs,80
2024-07-24,The Rust Programming Language,1586
2024-07-24,Hugging Face,526
2024-07-24,Foundry,65
2024-07-24,Pydantic,58
2024-12-27,NumPy,15
2024-12-27,Python,152
2024-12-27,EigenLayer,2
2024-12-27,Homebrew,387
2024-12-29,Chainlink,16
2024-12-29,Foundry,16
