,Project ID,Project Name,Applicant Type,Bio,Website,Attester Address,Payout Address,Tags,GOVERNANCE_FUND (OP),OTHER (USD),PARTNER_FUND (OP),RETROPGF_1 (USD),RETROPGF_2 (OP),REVENUE (USD)
63.0,0x79d8e9c58f9727a6381824e67e5b540c1d6b17ab5270d3f7af49d521fbbd28a1,Ivan on Tech,INDIVIDUAL,I run of the biggest and most watched crypto YouTube channels.,https://www.youtube.com/channel/UCrYmtJBtLdtm2ov84ulV-yg,0x62B111073bE30e7CE242F238A95EB05255542b6E,0x62B111073bE30e7CE242F238A95EB05255542b6E,"['DEVELOPER_ECOSYSTEM', 'END_USER_EXPERIENCE_AND_ADOPTION', 'OP_STACK']",,,,,,
64.0,0x625af78742d214ddceb8fdc2fb992333579e3787b1b270e940e82ff44f261ea3,Jessy's Hacker House,PROJECT,Jessy’s Hacker House supports a strong community of builders,https://twitter.com/wehack247,0xc7FE1135Ba71e03a7a6b9E1dDB8f653f143bdCF9,0xF196b0B975b0fD11dF1936C3A35Cf10ea218f283,"['COLLECTIVE_GOVERNANCE', 'DEVELOPER_ECOSYSTEM', 'END_USER_EXPERIENCE_AND_ADOPTION', 'OP_STACK']",0.0,800000.0,0.0,0.0,0.0,0.0
65.0,0xa9260589617014351c0138126f203c9dbb72d5983bfd9aa48c7e312764d85097,Clique,PROJECT,Leading identity oracle & zk attestation provider on OP,https://clique.social/,0x649c2DFCA22a41D30F0ddEFEA53C4D5f4797051a,0xC17A59dC5Fc0Df4853Ee71e6Dd7640e5E4954F0F,"['COLLECTIVE_GOVERNANCE', 'END_USER_EXPERIENCE_AND_ADOPTION']",0.0,0.0,125000.0,0.0,18034.69,0.0
66.0,0x5493ad25a21ade46d776ee122fa64cb3a396fd32d014b919fde940c73cc75fdf,prego,INDIVIDUAL,Explorer for the Farcaster network,https://vasco.wtf,0x4977A4b74D3a81dB4c462d9073E10796d0cEE333,0x4977A4b74D3a81dB4c462d9073E10796d0cEE333,['END_USER_EXPERIENCE_AND_ADOPTION'],,,,,,
67.0,0x9dd5aa707043c2286fdb625be1a5b46808a10aad3f137e89855683bcb260b013,ITU Blockchain,PROJECT,Turkey's first and biggest university blockchain society!,https://itublockchain.com,0xBEC643BD5b7F5e9190617CA4187ef0455950C51C,0xBEC643BD5b7F5e9190617CA4187ef0455950C51C,"['COLLECTIVE_GOVERNANCE', 'DEVELOPER_ECOSYSTEM']",47661.7,0.0,0.0,0.0,0.0,0.0
68.0,0xf3b403af50cdb976fea39b15645501515f7ee31a5353476611a1bf5a44dae665,Doris Protocol,PROJECT,The Doris Protocol is a data storage marketplace for users.,https://www.doris.top/,0x90AEA21B1f8365513873eFB99F133Dc1a7fA812a,0x90AEA21B1f8365513873eFB99F133Dc1a7fA812a,"['COLLECTIVE_GOVERNANCE', 'DEVELOPER_ECOSYSTEM', 'END_USER_EXPERIENCE_AND_ADOPTION', 'OP_STACK']",200000.0,0.0,0.0,0.0,0.0,0.0
69.0,0xf77b5c952f2a7dddc5634a1ff63a57835a6c3e72a52c133b63a2ac65c20819f0,Defi-lab.xyz,PROJECT,DefiLab: Open-source tools for DeFi risk & reward analysis. Founded in 2020,https://defi-lab.xyz/,0x9fe6764778db6AD5c5ED86242485d1a868a8c52A,0x9fe6764778db6AD5c5ED86242485d1a868a8c52A,['END_USER_EXPERIENCE_AND_ADOPTION'],0.0,80000.0,0.0,0.0,0.0,0.0
70.0,0x94cd29637ae8c90214e1e4953feb4f5d3052c41c2dcf5c39d33a585c25c5cca7,jaxcoder,INDIVIDUAL,Software engineer at Gitcoin buidling Allo,https://jaxcoder.xyz,0xA4ca1b15fE81F57cb2d3f686c7B13309906cd37B,0xA4ca1b15fE81F57cb2d3f686c7B13309906cd37B,"['DEVELOPER_ECOSYSTEM', 'END_USER_EXPERIENCE_AND_ADOPTION']",0.0,40000.0,0.0,0.0,0.0,0.0
71.0,0xcbafba4f9d052bf3575a31d0a48c6a194480d1e05f78589fe1a8e71031fb88f8,Grateful,PROJECT,Grateful is a Web3 recurring payment method that empowers a global gift economy,https://imgrateful.io,0xfF284BADB6f6030C726782767fe45770570Ca381,0xfF284BADB6f6030C726782767fe45770570Ca381,['END_USER_EXPERIENCE_AND_ADOPTION'],,,,,,
72.0,0xa97288157a5dbd10e18e03c08b6434e4999a7741ec8f4b5e5d10d5638560e7a4,dm3 protocol.,PROJECT,We are a web3 messaging protocol built as a public good. ,https://dm3.network/,0x1d921dff757610FbDB0073479e12c0a07d382677,0x11Ee133A1408FE2d7c62296D7eB33F234b774503,['OP_STACK'],50000.0,100995.0,0.0,0.0,10004.0,0.0
73.0,0x38f7def3a807b2947526a64a1b56f99589c84ff90a3144e1628218569fd66cf2,crate crypto,PROJECT,an organization for implementing cryptographic primitives,https://github.com/crate-crypto,0x90B005a9C7B19E1E962178deA63c1becc409B90f,0x90B005a9C7B19E1E962178deA63c1becc409B90f,['OP_STACK'],0.0,0.0,0.0,0.0,17000.0,0.0
74.0,0x7c45354a60d2e984beb565b698bd3c04a0901ca065bc788459023f03c3b1cfa2,Spearbit,PROJECT,Industry-leading web3 security for industry-leading protocols,https://spearbit.com,0xAc756B59a9842aC384696170AC93E1E354F06AfE,0xB6B9E9e56AB5a4AF927faa802ac93786352f3af9,"['DEVELOPER_ECOSYSTEM', 'OP_STACK']",500000.0,0.0,0.0,0.0,0.0,0.0
75.0,0xc6c2fa66bbe46ab4a041463f0414883b2c12bd4399355aa62d48b2e1b2669940,libp2p,PROJECT,The libp2p Project.,https://libp2p.io,0xc5eC328828cd381D4dECDe27ededE45264933Edf,0xDFFD121D2654EfBA388a95631D0fE221A6ec5CE7,['OP_STACK'],,,,,,
76.0,0xe481da7dcea63794d734fbbd156f0327a4b6905852d6865a5437b722c80871ab,Hats Protocol,PROJECT,Hats is the onchain roles protocol,https://www.hatsprotocol.xyz/,0x03f7a3FD58B090Abe577651fb92Fb4789826191e,0x58C8854a8E51BdCE9F00726B966905FE2719B4D9,"['DEVELOPER_ECOSYSTEM', 'END_USER_EXPERIENCE_AND_ADOPTION']",0.0,10000.0,0.0,0.0,0.0,0.0
77.0,0x553a463819936d8c8f5bdd26e2c3c6eba8fca668093e1b18f388f24bc6666012,Diego,INDIVIDUAL,hacking the op stack,https://github.com/0xfuturistic,0xe3d8E58551d240626D50EE26FAFF2649e1EEE3cb,0xe3d8E58551d240626D50EE26FAFF2649e1EEE3cb,['OP_STACK'],,,,,,
78.0,0xa38d1ea3ce71d1aec3c40e3159aa2efeede0bed790b8c809488a3db69dbbb22b,Buildooor,INDIVIDUAL,Hi! I'm an open source contributor to the Optimism ecosystem!,https://github.com/buildooor,0xB60f585E23173c546E40231C3D55afd029009333,0x77B816538A4e28CB9651b2B475fAA1692057beb0,"['DEVELOPER_ECOSYSTEM', 'END_USER_EXPERIENCE_AND_ADOPTION']",,,,,,
79.0,0xf94999236a584b5f3001843160a771f693ba9afbb542af94fc5ca520bfcd4686,Polynomial Bytes,PROJECT,Simplifying crypto news for everyone - one byte at a time,https://www.instagram.com/polynomial_bytes/,0xa5A0CE7D84025f986568356475451E31714B4C95,0x59672D112d680CE34C20fF1507197993CC0bA430,['END_USER_EXPERIENCE_AND_ADOPTION'],0.0,4800.0,0.0,0.0,0.0,0.0
80.0,0xb1e3145980b63c6b80adad4ff345f8424b51b2885c13a411ffa6f37fba3aeb23,Bware Labs,PROJECT,Bware Labs is a one-stop shop for all builders within the Web3 space.,https://bwarelabs.com/,0xA60aB65B7Fc55F5526Af0b8AB038dc621606C8df,0xb8950c47E8B9e539601cB47A167DE8bf4Cb1289E,['DEVELOPER_ECOSYSTEM'],0.0,0.0,0.0,0.0,2200.0,0.0
81.0,0x96b420d4a9c0cacc124d46cc85e29dcccd8811e3119f01dd336954af17843bb7,0xs34n,INDIVIDUAL,Building dapps with rollups,https://github.com/0xs34n,0xA0B39867b0999DcF7Af65ea674c3C975EaD99158,0xA0B39867b0999DcF7Af65ea674c3C975EaD99158,"['DEVELOPER_ECOSYSTEM', 'END_USER_EXPERIENCE_AND_ADOPTION']",,,,,,
82.0,0x5eace21ba2231567c07c2c39ad0854c8051e096d18a4bee3e08c833becd2d776,Ethereum Attestation Service,PROJECT,Core OP Stack infrastructure for making attestations onchain or offchain.,https://optimism.easscan.org/,0x3e95B8E249c4536FE1db2E4ce5476010767C0A05,0xE09876A3F1C56d4017A898F33487e630C42191a4,"['COLLECTIVE_GOVERNANCE', 'DEVELOPER_ECOSYSTEM', 'END_USER_EXPERIENCE_AND_ADOPTION', 'OP_STACK']",50000.0,0.0,0.0,0.0,0.0,0.0
83.0,0x3a4decc8b39d16b0eff1b41134bc9b9fcdba84292c2416766237125ad730072f,Tally,PROJECT,Tally is an onchain governance app for Ethereum ecosystem,https://www.tally.xyz/,0xb5B069370Ef24BC67F114e185D185063CE3479f8,0xec1C77AC05915F099C7c56900D63823Fa4308800,['COLLECTIVE_GOVERNANCE'],40000.0,0.0,0.0,0.0,0.0,0.0
84.0,0xe0bf90167bf2df7b82043f0c0bf564730e5ebd506e2cacf4d44f8c3cd29cdc27,MesoReefDAO,PROJECT,DeSci DAO Regenerating Coral Reef Conservation in Mesoamerica,https://linktr.ee/mesoreefdao,0x156Bfd9395371F29489FaD5EDF29269b72908F68,0x1848F1a85fCBC349016e63150D1E605c6d7fAa0B,"['DEVELOPER_ECOSYSTEM', 'END_USER_EXPERIENCE_AND_ADOPTION', 'OP_STACK']",0.0,4170.0,0.0,0.0,0.0,0.0
85.0,0x733452eb6b9e98b599d8bd708a69086087618abd72a0c733ae7fd8c71c3deae5,First NFT Agency,PROJECT,"First NFT Agency is a startup founded in 2020 in Kyiv, Ukraine. ",https://www.1nft.agency/,0xfBeB914c3C9B7a193C92De130A18716097478332,0xfBeB914c3C9B7a193C92De130A18716097478332,['END_USER_EXPERIENCE_AND_ADOPTION'],,,,,,
86.0,0xdd21efe36f7f32fb23d3f328b90a740d50a9514262f8c51cfc01f8b87e55f513,The Rollup,PROJECT,Education brand helping people explore DeFi with relevant research and tutorials,https://www.therollup.co,0xda9F0E0B550dD09A3751Ccb0f6c07Eea3E5264F3,0xda9F0E0B550dD09A3751Ccb0f6c07Eea3E5264F3,['END_USER_EXPERIENCE_AND_ADOPTION'],0.0,0.0,0.0,0.0,0.0,0.0
87.0,0x995fc63a5a0c6388a57c586d8fa75ec8f3bb29b6bdc065fe93358ae848092f9e,Blockscout Block Explorer,PROJECT,Full-featured open-source block explorer ,https://optimism.blockscout.com/,0x5C36Bd76a6c138187C43da92f66f37E23b4017fA,0x242ba6d68FfEb4a098B591B32d370F973FF882B7,"['DEVELOPER_ECOSYSTEM', 'END_USER_EXPERIENCE_AND_ADOPTION', 'OP_STACK']",150000.0,0.0,0.0,0.0,65259.0,0.0
88.0,0x70552a6638c8b5ce74bc1e16c7c2580d29ece1c3f29804abb452be1204f74806,Duct Tape ,PROJECT,Elevating Ethereum events worldwide. ,https://ducttape.events/,0xCD465b3998917c42D5296d9234488A7D3148AB82,0xADfA088BDE3a712AB2559c7e927Ca13AA9AB9D9C,['END_USER_EXPERIENCE_AND_ADOPTION'],,,,,,
89.0,0xf4307a080fe3c893ca3a441a8c2b31011cee4fa51e46db8493a44445bffeff93,DeSchool,PROJECT,"A decentralized education platform and protocol, onboarding builders into Web3.",https://deschool.app,0x9672c0e1639F159334Ca1288D4a24DEb02117291,0x306211d669b00e7c85A9233863a12a1374CAD357,"['COLLECTIVE_GOVERNANCE', 'END_USER_EXPERIENCE_AND_ADOPTION']",0.0,341000.0,0.0,0.0,0.0,0.0
90.0,0x50a46b0a2eb26fc734d5429337e6446d068451fb903c86b1dfc79bef41eebaee,Inbest Program,PROJECT,Helping Mass Adoption,https://www.youtube.com/@inbestprogram,0x0263E43c0dE253a0fe354b60d35D2855c514a887,0x0263E43c0dE253a0fe354b60d35D2855c514a887,"['COLLECTIVE_GOVERNANCE', 'END_USER_EXPERIENCE_AND_ADOPTION']",,,,,,
91.0,0x82c761226b539bc24e8924cad9983b5edf337c5d4318d629421904abd371a503,ZEFIRIUM,INDIVIDUAL,A minor Influencer creating a huge impact: Education/Reviews/AMAs/Collaborations,https://t.me/ZEFIRIUM_CRYPTO,0x908cd00EEd3Cda9Cf4a5d4fBbAE7DA327AC5C3Dd,0x908cd00EEd3Cda9Cf4a5d4fBbAE7DA327AC5C3Dd,['END_USER_EXPERIENCE_AND_ADOPTION'],,,,,,
92.0,0x64f7a2367e5de2ebdcadd967385bc304f0221568276247dae792e86d608b402a,Arbiter,PROJECT,Arbiter is a free and open source EVM logic simualtor,https://github.com/primitivefinance/arbiter,0xB3350C168Cc9B62bd099c1732830B6Bc09bF3343,0x0401f7529245C02ED20C63229A1e554E24c954Bc,"['DEVELOPER_ECOSYSTEM', 'END_USER_EXPERIENCE_AND_ADOPTION', 'OP_STACK']",0.0,100000.0,0.0,0.0,0.0,0.0
93.0,0x1c8c4fd36918b7b75642a5fccbcc1c4404299c3aed94ab0203a18c158f7744a6,ATK,INDIVIDUAL,"Wannabe Dev, Stay Optimistic! 🔴✨",https://dune.com/atk,0x80f8eFb44b3bbC088B3360266c29DAcEFf1a8C3F,0x80f8eFb44b3bbC088B3360266c29DAcEFf1a8C3F,['END_USER_EXPERIENCE_AND_ADOPTION'],0.0,1.0,0.0,0.0,0.0,0.0
94.0,0x9d8e8db50a93b8fc1c68f5a99a240d4a5665fa0fe67b45c093bf70542e97fea7,Agora,PROJECT,Token house and Citizen house governance app and contract,https://vote.optimism.io/,0xFdFC6E1BbEc01288447222fC8F1AEE55a7C72b7B,0x3a153B0608a87a4BdD4F7Afa90670110d4CBEa62,['COLLECTIVE_GOVERNANCE'],600000.0,0.0,92000.0,0.0,101992.05,0.0
95.0,0xbe242c7f7734a53649ee419283e72ff164020d8ab6b42656e7393d9db8915094,Base Punk,PROJECT,Base Punk is a Community-driven NFT  project with Web3 Domains & Social Dapps,https://www.basepunk.xyz/,0xD688B5ed29Ab77b39884BabD1930213BF7805CD1,0x919364818153ef009d6ad6EF9644066b24fa2F04,['END_USER_EXPERIENCE_AND_ADOPTION'],0.0,6200.0,0.0,0.0,0.0,0.0
96.0,0x7d76018d1a4bf0867c24bbdc5d3d3665928909911e6ec2cbe191e9b00f92ae36,The Noun Square Media Collective,PROJECT,An onchain media collective producing engaging educational content about web 3.,http://tns.wtf,0x5D802e2Fe48392c104Ce0401C7ECa8a4456f1F16,0x5D802e2Fe48392c104Ce0401C7ECa8a4456f1F16,"['END_USER_EXPERIENCE_AND_ADOPTION', 'OP_STACK']",0.0,3900.0,0.0,0.0,0.0,0.0
97.0,0x6655fe259700452b0452aad4b8c7589c745e7df2dccefe76d70701317fd9e3b8,ApeWorX LTD,PROJECT,"Smart contract devtool for Pythonistas, Data Scientists & Security Professionals",https://apeworx.io,0x1C277bD41A276F87D3E92bccD50c7364aa2FFc69,0x070143e489aa791C10b3b39c7CAdf45c36BA9e60,"['DEVELOPER_ECOSYSTEM', 'OP_STACK']",,,,,,
98.0,0xc7f01f655621b8fb18c4cc61fd51eb28c91f730774a757d63cddee4fc4a02dab,geleeroyale,INDIVIDUAL,Bridging digital communities,https://giveth.io/project/bridging-digital-communities,0x701d0ECB3BA780De7b2b36789aEC4493A426010a,0x701d0ECB3BA780De7b2b36789aEC4493A426010a,['COLLECTIVE_GOVERNANCE'],0.0,2800.0,0.0,0.0,0.0,0.0
99.0,0x3cf3e5f19c555ab993614a924386c30b472d27d4a4ed9343493465a0ba42a770,Invest in Music,PROJECT,Where fans become collectors.,https://investinmusic.xyz/,0x86958A1219AB83c92779285eFeB0D9Dc186E24C0,0xbAfdab0908Aec8A0d6dEA3B148dae01C71286Ca1,['END_USER_EXPERIENCE_AND_ADOPTION'],0.0,6000.0,0.0,0.0,0.0,0.0
100.0,0x6b9133680966c6d5b9a0496aa442e063ea73d965024cb2c89685f9f3c79148f0,Keyring,PROJECT,"Secure, handy, cost-effective hardware wallet for crypto holders",https://keyring.so/,0x7fD0030D3D21d17Fb4056DE319faD67A853b3C20,0x7fD0030D3D21d17Fb4056DE319faD67A853b3C20,"['DEVELOPER_ECOSYSTEM', 'END_USER_EXPERIENCE_AND_ADOPTION']",,,,,,
101.0,0x7e30bd735b4d56efe3ea3e57521ec441cc10ac2cd6c1d1a121af24873b2c13f7,Marko,PROJECT,Head od Design,https://markoprljic.com/,0x6D97d65aDfF6771b31671443a6b9512104312d3D,0x6D97d65aDfF6771b31671443a6b9512104312d3D,"['DEVELOPER_ECOSYSTEM', 'END_USER_EXPERIENCE_AND_ADOPTION']",,,,,,
102.0,0xe74dbae19350be6155c66a28b65be982bf7b1a4db210695dde5ed2f53782a315,Dapp-Learning,PROJECT,Designed for developers to step into blockchain DAPP development. ,https://dapplearning.org/,0x1F7b953113f4dFcBF56a1688529CC812865840e1,0x1F7b953113f4dFcBF56a1688529CC812865840e1,"['DEVELOPER_ECOSYSTEM', 'END_USER_EXPERIENCE_AND_ADOPTION']",0.0,0.0,0.0,0.0,21626.0,0.0
103.0,0x61d9a1f264eee03736c42a4e80d7f06d531b3305f53a8d3692ef901e3ec4af6e,L2 Planet,PROJECT,Your #1 source of news about Layer-2 solutions for nearly two years.,https://layer2planet.substack.com/,0x2D9d84F4D8a4254ea23Fe18825193Cbd1b21b749,0x2D9d84F4D8a4254ea23Fe18825193Cbd1b21b749,['END_USER_EXPERIENCE_AND_ADOPTION'],0.0,35000.0,0.0,0.0,6800.0,0.0
104.0,0x2eb508d0de065158c7ad478b90f5ad3bb34f530ae4eff096d2183a28e2d24930,ERC4337 Smart Accounts Dune Dashboard,PROJECT,A Dune dashboard that presents data on the adoption of ERC4337 Smart Accounts,https://dune.com/niftytable/account-abstraction,0x701E37643DADa13DE79e66A74E7d6187FC48faD2,0x701E37643DADa13DE79e66A74E7d6187FC48faD2,['DEVELOPER_ECOSYSTEM'],,,,,,
105.0,0xf6e92ff9410d269f6e6659011dfdc4f3cbd59fee6736924bf7fb948c75ca5113,Conduit,PROJECT,"Fully-managed, production-grade rollups on Ethereum.",https://conduit.xyz,0x8D3A410962b1BcEe613f4aA41718cCfe161E9756,0xefCf0c8faFB425997870f845e26fC6cA6EE6dD5C,"['COLLECTIVE_GOVERNANCE', 'DEVELOPER_ECOSYSTEM', 'END_USER_EXPERIENCE_AND_ADOPTION', 'OP_STACK']",,,,,,
106.0,0x3192905c60d595504b29dcbea66d0ab0fa07cf37eccd422726a2f87287f720b3,Seedle,PROJECT,Uniswap V3 Pool Manager.,https://seedle.finance,0x764c676FeAcb0766D43F7F66287ca63cae7a6A64,0x764c676FeAcb0766D43F7F66287ca63cae7a6A64,['END_USER_EXPERIENCE_AND_ADOPTION'],0.0,15000.0,0.0,0.0,0.0,0.0
107.0,0xadf0e10314510d7da68875b910ff50c889c540f98ae6a9b65eb55be4f37a13ce,FA40Ziv,INDIVIDUAL,social media persona with focus on OP with focus on Velodrome,https://twitter.com/FA40Ziv,0x5cACae1b51d643CD1bc976cCa9B5E05837a6Bb35,0x5cACae1b51d643CD1bc976cCa9B5E05837a6Bb35,['END_USER_EXPERIENCE_AND_ADOPTION'],0.0,1.0,0.0,0.0,0.0,0.0
108.0,0x5a041a04567ec1d38f7938f95579599846e0f9c01fcc5df978d20da56e957257,joohhnnn,INDIVIDUAL,"Developed tool for devnet & bundler, contributed PRs to op-node, wrote articles.",https://github.com/joohhnnn,0xf8E30C251AA7974aA0A2d9e452d863681f8B59Ac,0xf8E30C251AA7974aA0A2d9e452d863681f8B59Ac,"['DEVELOPER_ECOSYSTEM', 'END_USER_EXPERIENCE_AND_ADOPTION', 'OP_STACK']",,,,,,
109.0,0x759e6f42422f5e660ce8359097c72c9598219be2fe5eada718100e53dd9866cf,Crew,PROJECT,Crew is building business accounts for Farcaster,https://www.hifromcrew.com/,0x2271fe6D76ab94352eF826d97445048Bd8C4d45F,0x2271fe6D76ab94352eF826d97445048Bd8C4d45F,['END_USER_EXPERIENCE_AND_ADOPTION'],,,,,,
110.0,0xe78996e8e5f0d8ee8e9a80ff48639a723ebac7c7e71cb925649cafb69e8aa0af,Pidgin Parlour,PROJECT,Web3 education and culture for over 75 million Pidgin speakers in Africa/beyond,https://rss.com/podcasts/pidginparlour/,0xAE64b79C5bC01e234DD3FFB7EAAa36E92b4dD23B,0x54e68929409C68B14770A27f126b837A622BEFa6,['END_USER_EXPERIENCE_AND_ADOPTION'],,,,,,
111.0,0x34f3abc13da15fc697abc16701dfafb2896c7a063a80959b997c5c3218b24523,grapebaba,PROJECT,Hildr is an OP Stack rollup client written in latest Java with GraalVM native.,https://github.com/optimism-java/hildr,0x56EdF679B0C80D528E17c5Ffe514dc9a1b254b9c,0x56EdF679B0C80D528E17c5Ffe514dc9a1b254b9c,['OP_STACK'],25000.0,240.0,0.0,0.0,0.0,0.0
112.0,0x10afb8ffbeca9342d21e4bf30fc5ee6180de4c2e044cc8cd106ce0eb8fc7cfc7,Onchain Postcard,PROJECT,Vibrant NFT platform merging Postcard vibes and blockchain magic.,https://www.onchainpostcard.com/,0xB491c205a8663c1678C30e7d18d60844Dba62440,0xB491c205a8663c1678C30e7d18d60844Dba62440,['END_USER_EXPERIENCE_AND_ADOPTION'],,,,,,
113.0,0x07aba0691e21259cd522100bb6e651d69ef63c8c2c12878c392cd6d89c9d2aba,Cryptola,INDIVIDUAL,A YouTube channel that aims to spread knowledge about blockchain.,https://www.youtube.com/@Cryptola,0x52EA7097F080DfB6e6C3F0BbCa57a89d0A2487d8,0x52EA7097F080DfB6e6C3F0BbCa57a89d0A2487d8,['END_USER_EXPERIENCE_AND_ADOPTION'],,,,,,
114.0,0x092a8ce182f9443499d2a36b1b6bbcd5da9340360d82a38c921b6b5c46f1e67f,Ethereum on ARM,PROJECT,Run a ~$300 PnP Ethereum L1 and L2 node on ARM boads that uses only ~10w to run.,https://ethereum-on-arm-documentation.readthedocs.io,0x91A3b28aE8a04C174448d4b10150C844871fCb3c,0x91A3b28aE8a04C174448d4b10150C844871fCb3c,['OP_STACK'],0.0,13173.17,0.0,0.0,0.0,0.0
115.0,0x1d31165ae1b07462d311c0be2fa7cd90bf6fcdf1bf86756a633598c3e9e5199b,Raiden,INDIVIDUAL,Currently contribution to OSS projects. Mostly TS and Solidity.,https://raiden-dev.xyz/,0xBdB14cfFC78B901299Dc878adD11273C621fF5B8,0xBdB14cfFC78B901299Dc878adD11273C621fF5B8,['DEVELOPER_ECOSYSTEM'],,,,,,
116.0,0x70b69055f61045ae4ea36c1078a413f7d32a237c052b78047efbf8c38fe44652,Web3Native,PROJECT,Helping Web3 startups with grants and fundraising support,https://www.web3native.co/,0x353cd262B60F821f602DC72e8E938cBC26A2B116,0x353cd262B60F821f602DC72e8E938cBC26A2B116,"['DEVELOPER_ECOSYSTEM', 'END_USER_EXPERIENCE_AND_ADOPTION', 'OP_STACK']",,,,,,
117.0,0x8529424f94a220361835d9ddcdd4dc60c45c5ec556f5dfdc8515dd2bcfb9b4ff,Hitasyurek,INDIVIDUAL,Bringing insights to life as a Researcher and Threadooor. ,https://twitter.com/hitasyurek,0x4830764Cb1252Fc7553231E2FBF5b09961a29c59,0x4830764Cb1252Fc7553231E2FBF5b09961a29c59,['END_USER_EXPERIENCE_AND_ADOPTION'],,,,,,
118.0,0xe43e48a485bb7d86311ec9af48c8dff4af695fc9b783943388e14801a0f8915b,Launchcaster,PROJECT,"Discover the best new web3 projects. Like Product Hunt, but for Web3.",https://www.launchcaster.xyz/,0xD0DA14f46595850627bcDB19060bdFb0F4Cc5E8f,0xD0DA14f46595850627bcDB19060bdFb0F4Cc5E8f,"['DEVELOPER_ECOSYSTEM', 'END_USER_EXPERIENCE_AND_ADOPTION', 'OP_STACK']",,,,,,
119.0,0x00129cda3549f0230e7b7868745bdd11085164ede251ca9c5b2dd5af720d60e8,NFTEarth,PROJECT,Contributing to the growth of non-fungible technology on L2.,https://nftearth.exchange,0xD131F1BcDd547e067Af447dD3C36C99d6be9FdEB,0xD131F1BcDd547e067Af447dD3C36C99d6be9FdEB,['END_USER_EXPERIENCE_AND_ADOPTION'],0.0,0.0,27500.0,0.0,600.0,0.0
120.0,0x4c1639e17f4f30026bb5a1e1646878a03004d5afdc53065d1b092bac47562ca8,nic,PROJECT, The fastest one-stop gas station for exploring L2's and upcoming testnets.   ,https://www.gas.zip,0xD2A333009E5cEEF7EDfD6f82489005d1DC6ae9E8,0xF452c14E0071A3b44B46482524cCC9A0a0a0d005,"['DEVELOPER_ECOSYSTEM', 'END_USER_EXPERIENCE_AND_ADOPTION']",,,,,,
121.0,0xd5390391a52f0c2add9c6a9da3579d0eb4cdc8dfc62d30c791f29b7358e6d113,Andino - Talent in technology,PROJECT,Promote and create new educational opportunities in technology for Latam talent.,https://andino.gitbook.io/andino/,0x363cDaA139E1Fc64d308aa2129852745676bA680,0x363cDaA139E1Fc64d308aa2129852745676bA680,"['DEVELOPER_ECOSYSTEM', 'END_USER_EXPERIENCE_AND_ADOPTION']",0.0,0.0,750.0,0.0,0.0,0.0
122.0,0x8e286bc38bb979df225229c751673d577edf1d2277e28dcdbc61246ae82dd2cb,Proof of Integrity,PROJECT,Digital inclusion of vulnerable LatAm communities via web3 education w/Optimism.,https://www.proofofintegrity.org,0xf21b24E6D87C7e5dEC3e419551829F6B39dBB807,0x75DeD588d2a4734D0a61B9953A3C4e6C6D00AbC4,['END_USER_EXPERIENCE_AND_ADOPTION'],0.0,123000.0,0.0,0.0,15732.3,0.0
123.0,0xfd284c78fd0dfbc9d66a2c7638601860a02990d25de2ff46365ef487c7d138ed,JiffyScan,PROJECT,Most Used 4337 UserOp Explorer for Account Abstraction,https://www.jiffyscan.xyz/,0x0d3bd71c76046Ab93E8D8e9BDa58879040cB13d0,0xdd347ad6aA6D26ae6840ed3574E6Ce4b0E002066,"['DEVELOPER_ECOSYSTEM', 'END_USER_EXPERIENCE_AND_ADOPTION']",46000.0,0.0,0.0,0.0,18992.0,0.0
124.0,0xd440298214a506f4b23470fc38c664f016b6c801924a2bec2a85f8df5713d1f2,OpTracker,PROJECT,I'm a software engineer with a focus on Data Engineer and Analytics.,https://optracker.org/,0x5820b2D47397888adb34158B60164f661739FbB0,0x5820b2D47397888adb34158B60164f661739FbB0,"['DEVELOPER_ECOSYSTEM', 'END_USER_EXPERIENCE_AND_ADOPTION']",,,,,,
125.0,0xfb0a12ec6c8fbfc68bd70d0a5c76fc285ff849fc7f4347674ceee82afe123608,Optimism University,INDIVIDUAL,"Optimism University: Engage, Educate, and Elevate in the World of Optimism.",https://optimism.university,0x5794e3BA7391b2b9806B738b20c3F2099e16Dd5d,0x5794e3BA7391b2b9806B738b20c3F2099e16Dd5d,"['COLLECTIVE_GOVERNANCE', 'END_USER_EXPERIENCE_AND_ADOPTION', 'OP_STACK']",0.0,0.0,0.0,0.0,0.0,0.0
126.0,0xa0498cfa249bc5a542fa793407d47f31e0d090e1edf767bd1d72f7869bbbe534,beaconcha.in,PROJECT,Open Source Ethereum Explorer,https://beaconcha.in/,0xd9ED89A0f4cfbC1be4b7b1aA744b5bd25ACA9979,0x9d4E94dB689Bc471E45b0a18B7BdA36FcCeC9c3b,"['DEVELOPER_ECOSYSTEM', 'END_USER_EXPERIENCE_AND_ADOPTION', 'OP_STACK']",0.0,80000.0,0.0,0.0,105800.0,200000.0
127.0,0x17b6075cdc32729b7ef683d9cb9160cfc5425c00115af4844eaf310721862e8d,Forum,PROJECT,The home of multiplayer crypto - manage any crypto group from an XMTP group chat,https://forumdaos.com,0xEeC7E4B2287e98B6ca30242e2D2D2F283a78Fc82,0xEeC7E4B2287e98B6ca30242e2D2D2F283a78Fc82,"['DEVELOPER_ECOSYSTEM', 'END_USER_EXPERIENCE_AND_ADOPTION']",,,,,,
