,Project Name,Grants Season or Mission,Status,Initial delivery date,OP Delivered,OP Total Amount,Intent,Link,Other metadata,html,oso_slug
480,"DRPC - a more affordable, cost-efficient, and scalable RPC solution for Optimism",Grants Season 4,Sent,2023-10-23 00:00:00,75000.0,75000.0,,https://app.charmverse.io/op-grants/page-021194932007580602,"{""Status.1"": ""---"", ""Milestones"": ""---"", ""Incentive Program Launched?"": ""Growth (Unlocked)"", ""Proposal Link"": ""https://app.charmverse.io/op-grants/page-021194932007580602"", ""L2 Address"": ""0xB646C68578835F44d7C5b3F44ed51174FD1A89DE""}",charmverse-proposal-page-021194932007580602.html,dshackle-p2p-org
488,Immunefi Bug Bounty Program for Protocols building on Optimism,Grants Season 4,Sent,2024-01-24 00:00:00,210000.0,210000.0,,https://app.charmverse.io/op-grants/page-6599670971221563,"{""Status.1"": ""---"", ""Milestones"": ""---"", ""Incentive Program Launched?"": ""Growth (Unlocked)"", ""Proposal Link"": ""https://app.charmverse.io/op-grants/page-6599670971221563"", ""L2 Address"": ""TBD Henry Shen, hen@immunefi.com""}",charmverse-proposal-page-6599670971221563.html,immunefi-team
490,Kwenta Referral Program,Grants Season 4,Sent,2024-01-24 00:00:00,210000.0,210000.0,,https://app.charmverse.io/op-grants/page-5311906072594612,"{""Status.1"": ""---"", ""Milestones"": ""---"", ""Incentive Program Launched?"": ""Growth (Unlocked)"", ""Proposal Link"": ""https://app.charmverse.io/op-grants/page-5311906072594612"", ""L2 Address"": ""0x82d2242257115351899894eF384f779b5ba8c695""}",charmverse-proposal-page-5311906072594612.html,kwenta
491,Lemon Cash Grant Proposal,Grants Season 4,Sent,2023-12-23 00:00:00,32000.0,80000.0,,https://app.charmverse.io/op-grants/page-0751418438700624,"{""Status.1"": ""---"", ""Milestones"": ""---"", ""Incentive Program Launched?"": ""Growth (Unlocked)"", ""Proposal Link"": ""https://app.charmverse.io/op-grants/page-0751418438700624"", ""L2 Address"": ""0xBBEa9BA18e457303D666b6bd27AdE10221E3635f - Coinbase address, please send a test transaction and check with us for correct receival first""}",charmverse-proposal-page-0751418438700624.html,lemonatio
493,LYRA V2,Grants Season 4,Sent,2024-01-24 00:00:00,210000.0,210000.0,,https://app.charmverse.io/op-grants/page-8973550421901375,"{""Status.1"": ""---"", ""Milestones"": ""---"", ""Incentive Program Launched?"": ""Growth (Unlocked)"", ""Proposal Link"": ""https://app.charmverse.io/op-grants/page-8973550421901375"", ""L2 Address"": ""0xD4C00FE7657791C2A43025dE483F05E49A5f76A6""}",charmverse-proposal-page-8973550421901375.html,unknown
512,Velodrome Finance,Grants Season 4,Sent,2023-10-23 00:00:00,210000.0,210000.0,,https://app.charmverse.io/op-grants/page-04321665122632923,"{""Status.1"": ""---"", ""Milestones"": ""---"", ""Incentive Program Launched?"": ""Growth (Unlocked)"", ""Proposal Link"": ""https://app.charmverse.io/op-grants/page-04321665122632923"", ""L2 Address"": ""0xb074ec6c37659525eef2fb44478077901f878012""}",charmverse-proposal-page-04321665122632923.html,
518,"Blocknative Open Transaction Explorer with Optimism L2 mainnet support | RFG-1
",Grants Season 4,Sent,,,30000.0,,https://app.charmverse.io/op-grants/page-3483779137072336,"{""Status.1"": ""---"", ""Milestones"": ""---"", ""Incentive Program Launched?"": ""RFG1 (Locked)"", ""Proposal Link"": ""https://app.charmverse.io/op-grants/page-3483779137072336"", ""L2 Address"": ""0x93177Ac28Ce5Fd1878Bd940081BA8D0D7bA3682c""}",charmverse-proposal-page-3483779137072336.html,blocknative
520,MultiBaas historical data,Grants Season 4,Sent,2023-12-23 00:00:00,25000.0,25000.0,,https://app.charmverse.io/op-grants/page-4678452668524904,"{""Status.1"": ""---"", ""Milestones"": ""---"", ""Incentive Program Launched?"": ""RFG1 (Locked)"", ""Proposal Link"": ""https://app.charmverse.io/op-grants/page-4678452668524904"", ""L2 Address"": ""0x707f310DD0325f48Fe06e1D44Cb5fdb522EDf723""}",charmverse-proposal-page-4678452668524904.html,curvegrid-multibaas
528,seal: UI for smart contracts,Grants Season 4,Clawed Back ,,,100000.0,,https://app.charmverse.io/op-grants/page-27099331034968377,"{""Status.1"": ""---"", ""Milestones"": ""---"", ""Incentive Program Launched?"": ""RFG2 (Locked)"", ""Proposal Link"": ""https://app.charmverse.io/op-grants/page-27099331034968377"", ""L2 Address"": ""0x811Cc10d5a80B037dCcbC467C33736Ce7e6690fB""}",charmverse-proposal-page-27099331034968377.html,seal-inc
529,[RFG-3] Sherlock Audits,Grants Season 4,Sent,2023-12-23 00:00:00,200000.0,200000.0,,https://app.charmverse.io/op-grants/page-8451256064211878,"{""Status.1"": ""---"", ""Milestones"": ""---"", ""Incentive Program Launched?"": ""RFG3 (Locked)"", ""Proposal Link"": ""https://app.charmverse.io/op-grants/page-8451256064211878"", ""L2 Address"": ""0x5A973117Dd273676bf4D14313b80562DC8973ba9""}",charmverse-proposal-page-8451256064211878.html,sherlock-audit
530,[RFG-3] Trail of Bits Security Reviews,Grants Season 4,Sent,2024-01-24 00:00:00,92000.0,400000.0,,https://app.charmverse.io/op-grants/page-5155094715852848,"{""Status.1"": ""---"", ""Milestones"": ""---"", ""Incentive Program Launched?"": ""RFG3 (Locked)"", ""Proposal Link"": ""https://app.charmverse.io/op-grants/page-5155094715852848"", ""L2 Address"": ""TBD josselin@trailofbits.com""}",charmverse-proposal-page-5155094715852848.html,slither-crytic
531,Cantina.xyx and Spearbit Labs: RFG-3,Grants Season 4,Sent,2023-12-23 00:00:00,400000.0,400000.0,,https://app.charmverse.io/op-grants/page-06581358639748647,"{""Status.1"": ""---"", ""Milestones"": ""---"", ""Incentive Program Launched?"": ""RFG3 (Locked)"", ""Proposal Link"": ""https://app.charmverse.io/op-grants/page-06581358639748647"", ""L2 Address"": ""0xB6B9E9e56AB5a4AF927faa802ac93786352f3af9""}",charmverse-proposal-page-06581358639748647.html,spearbit-portfolio
542,LlamaNodes | High-Performant & Cost-Effective RPCs,Grants Season 4,Sent,2024-01-24 00:00:00,100000.0,100000.0,,https://app.charmverse.io/op-grants/page-0012423812683026725,"{""Status.1"": ""---"", ""Milestones"": ""---"", ""Incentive Program Launched?"": ""RFG5 (Locked)"", ""Proposal Link"": ""https://app.charmverse.io/op-grants/page-0012423812683026725"", ""L2 Address"": ""0x697008C9CcA249eB5AbE9583f041A18A850453A4""}",charmverse-proposal-page-0012423812683026725.html,llamanodes
551,FHE x OP ,Grants Season 4,Sent,,,11000.0,,https://app.charmverse.io/op-grants/page-2764105307198814,"{""Status.1"": ""---"", ""Milestones"": ""---"", ""Incentive Program Launched?"": ""RFG6 (Locked)"", ""Proposal Link"": ""https://app.charmverse.io/op-grants/page-2764105307198814"", ""L2 Address"": ""TBD""}",charmverse-page-2764105307198814.html,unknown
553,Identity Fusion in the Optimism Ecosystem ,Grants Season 4,Sent,2023-11-23 00:00:00,20000.0,20000.0,,https://app.charmverse.io/op-grants/page-6729876631574907,"{""Status.1"": ""---"", ""Milestones"": ""---"", ""Incentive Program Launched?"": ""RFG6 (Locked)"", ""Proposal Link"": ""https://app.charmverse.io/op-grants/page-6729876631574907"", ""L2 Address"": ""TBD joseybeets@gmail.com""}",charmverse-proposal-page-6729876631574907.html,unknown
554,Metagov,Grants Season 4,Sent to locked Multisig,2023-12-23 00:00:00,20000.0,20000.0,,https://app.charmverse.io/op-grants/page-19870254990933112,"{""Status.1"": ""---"", ""Milestones"": ""---"", ""Incentive Program Launched?"": ""RFG6 (Locked)"", ""Proposal Link"": ""https://app.charmverse.io/op-grants/page-19870254990933112"", ""L2 Address"": ""TBD""}",charmverse-proposal-page-19870254990933112.html,metagov
561,Shapley Values,Grants Season 4,Clawed Back ,,,11000.0,,https://app.charmverse.io/op-grants/page-7735850863654088,"{""Status.1"": ""---"", ""Milestones"": ""---"", ""Incentive Program Launched?"": ""RFG6 (Locked)"", ""Proposal Link"": ""https://app.charmverse.io/op-grants/page-7735850863654088"", ""L2 Address"": ""TBD mimsd@sas.upenn.edu""}",charmverse-page-7735850863654088.html,unknown
569,Tokenbound: Tooling for 6551,Grants Season 4,Sent,,,50000.0,,https://app.charmverse.io/op-grants/page-39047688783064927,"{""Status.1"": ""---"", ""Milestones"": ""---"", ""Incentive Program Launched?"": ""RFG7 (Locked)"", ""Proposal Link"": ""https://app.charmverse.io/op-grants/page-39047688783064927"", ""L2 Address"": ""0xd6E193cb08efaaF78ec2559fc0617F2ef7245e49""}",charmverse-page-39047688783064927.html,tokenbound
572,Compete Guide To Cross Chain / Rollup Interoperability,Grants Season 4,Sent,,,100000.0,,https://app.charmverse.io/op-grants/page-6494402652772964,"{""Status.1"": ""---"", ""Milestones"": ""---"", ""Incentive Program Launched?"": ""RFG8 (Locked)"", ""Proposal Link"": ""https://app.charmverse.io/op-grants/page-6494402652772964"", ""L2 Address"": ""0x4a364125054B47b669af9D16cc65dCE6C6Fbd573""}",charmverse-page-6494402652772964.html,unknown
573,Cross-chain interoperability research,Grants Season 4,Team non responsive,,,100000.0,,https://app.charmverse.io/op-grants/page-2498144202521042,"{""Status.1"": ""---"", ""Milestones"": ""---"", ""Incentive Program Launched?"": ""RFG8 (Locked)"", ""Proposal Link"": ""https://app.charmverse.io/op-grants/page-2498144202521042"", ""L2 Address"": ""0x6297Be9555d698916F1148507e6bA28B67cFbc54""}",charmverse-page-2498144202521042.html,unknown
581,Tally: Superchain Governance Deep Dive ,Missions Season 4,Sent,,,20000.0,Intent 1 ,https://gov.optimism.io/t/final-superchain-governance-deep-dive/5920,"{""Cycle #"": ""Cycle 13"", ""Trust Tier"": ""Ember"", ""Incentive Program Launched?"": ""Builders"", ""Proposal Link"": ""https://gov.optimism.io/t/final-superchain-governance-deep-dive/5920"", ""L2 Address"": ""0xec1C77AC05915F099C7c56900D63823Fa4308800""}",final-superchain-governance-deep-dive.html,withtally
582,Scry: Fully Decentralized and Independent Oracle and Data Infrastructure,Missions Season 4,Sent,2023-08-23 00:00:00,140000.0,140000.0,Intent 1 ,https://gov.optimism.io/t/final-scry-protocol-fully-decentralized-and-independent-oracle-and-data-infrastructure/6141,"{""Trust Tier"": ""Fledgling"", ""Incentive Program Launched?"": ""Builders"", ""Proposal Link"": ""https://gov.optimism.io/t/final-scry-protocol-fully-decentralized-and-independent-oracle-and-data-infrastructure/6141"", ""L2 Address"": ""0x9D31e30003f253563Ff108BC60B16Fdf2c93abb5""}",final-scry-protocol-fully-decentralized-and-independent-oracle-and-data-infrastructure.html,scryprotocol
583,Scry: Fully Decentralized and Independent Oracle and Data Infrastructure,Missions Season 4,Sent,2023-08-23 00:00:00,60000.0,60000.0,Intent 1 ,https://gov.optimism.io/t/final-scry-protocol-fully-decentralized-and-independent-oracle-and-data-infrastructure/6141,"{""Trust Tier"": ""Fledgling"", ""Proposal Link"": ""https://gov.optimism.io/t/final-scry-protocol-fully-decentralized-and-independent-oracle-and-data-infrastructure/6141"", ""L2 Address"": ""0x9D31e30003f253563Ff108BC60B16Fdf2c93abb5""}",final-scry-protocol-fully-decentralized-and-independent-oracle-and-data-infrastructure.html,scryprotocol
584,OP Labs: TechNERD program ,Missions Season 4,Clawed Back ,,,21000.0,Intent 1 ,https://gov.optimism.io/t/final-technerd-program/6087,"{""Trust Tier"": ""Phoenix"", ""Incentive Program Launched?"": ""Builders"", ""Proposal Link"": ""https://gov.optimism.io/t/final-technerd-program/6087"", ""L2 Address"": ""TBD""}",final-technerd-program.html,unknown
585,LimeChain: Extend the L1Block contract to store historical block hash da,Missions Season 4,Sent,2023-08-23 00:00:00,10000.0,10000.0,Intent 1 ,https://gov.optimism.io/t/final-extend-the-l1block-contract-to-store-historical-block-hash-data/6103,"{""Trust Tier"": ""Ember"", ""Incentive Program Launched?"": ""Builders"", ""Proposal Link"": ""https://gov.optimism.io/t/final-extend-the-l1block-contract-to-store-historical-block-hash-data/6103"", ""L2 Address"": ""0x6eDf76FD16Bb290A544fDc14fBB4b403D1DEeD9f""}",final-extend-the-l1block-contract-to-store-historical-block-hash-data.html,limechain
586,Spearbit + Immunefi: Bug Bounty Program for Large Protocols Building on Optimism,Missions Season 4,Sent,2023-10-01 00:00:00,100000.0,100000.0,Intent 1 ,https://gov.optimism.io/t/final-spearbit-immunefi-bug-bounty-program-for-large-protocols-building-on-optimism/6187,"{""Trust Tier"": ""Phoenix"", ""Proposal Link"": ""https://gov.optimism.io/t/final-spearbit-immunefi-bug-bounty-program-for-large-protocols-building-on-optimism/6187"", ""L2 Address"": ""TBD""}",final-spearbit-immunefi-bug-bounty-program-for-large-protocols-building-on-optimism.html,immunefi-team
587,Dappnode: Future-proofing UI/UX of OP nodes,Missions Season 4,Sent,2023-08-23 00:00:00,50000.0,50000.0,Intent 1 ,https://gov.optimism.io/t/final-dappnode-future-proofing-ui-ux-of-op-nodes/6189,"{""Trust Tier"": ""Ember"", ""Incentive Program Launched?"": ""Builders"", ""Proposal Link"": ""https://gov.optimism.io/t/final-dappnode-future-proofing-ui-ux-of-op-nodes/6189"", ""L2 Address"": ""0x2A5b95c0770BD74B66D7214E60ea6619FD233687""}",final-dappnode-future-proofing-ui-ux-of-op-nodes.html,dappnode
588,Velodrome: Spread Awareness Through Direct Outreach and Onboarding,Missions Season 4,Sent,2023-08-23 00:00:00,100000.0,100000.0,Intent 3,https://gov.optimism.io/t/final-velodrome-spread-awareness-through-direct-outreach-and-onboarding/6180,"{""Trust Tier"": ""Phoenix"", ""Proposal Link"": ""https://gov.optimism.io/t/final-velodrome-spread-awareness-through-direct-outreach-and-onboarding/6180"", ""L2 Address"": ""0xb074ec6c37659525eef2fb44478077901f878012""}",final-velodrome-spread-awareness-through-direct-outreach-and-onboarding.html,velodrome
589,Bankless DAO: Global Campaign to spread the Optimistic vision,Missions Season 4,Sent,2023-08-23 00:00:00,70395.0,70395.0,Intent 3,https://gov.optimism.io/t/final-banklessdao-s-global-campaign-to-spread-the-optimistic-vision/6113,"{""Trust Tier"": ""Fledgling"", ""Incentive Program Launched?"": ""Builders"", ""Proposal Link"": ""https://gov.optimism.io/t/final-banklessdao-s-global-campaign-to-spread-the-optimistic-vision/6113"", ""L2 Address"": ""0xe3a9ad8a2b39ff6983f1582abd26c06afa6cce96""}",final-banklessdao-s-global-campaign-to-spread-the-optimistic-vision.html,banklessdao
590,Latruite.eth: Create and maintain the ‘Optimism Vision Reservoir’,Missions Season 4,Sent,2023-08-23 00:00:00,4000.0,4000.0,Intent 3,https://gov.optimism.io/t/final-create-and-maintain-the-optimism-vision-reservoir/6102,"{""Trust Tier"": ""Ember"", ""Incentive Program Launched?"": ""Builders"", ""Proposal Link"": ""https://gov.optimism.io/t/final-create-and-maintain-the-optimism-vision-reservoir/6102"", ""L2 Address"": ""0x66D071A20d7942767739BBca130E08e4848D12Bc""}",final-create-and-maintain-the-optimism-vision-reservoir.html,unknown
591,"H.E.R., LatAm: Optimistic Womxn Shinning in Blockchain",Missions Season 4,Sent,2023-08-23 00:00:00,15761.0,15761.0,Intent 3,https://gov.optimism.io/t/final-optimistic-womxn-shining-in-blockchain/6140,"{""Trust Tier"": ""Fledgling"", ""Incentive Program Launched?"": ""Builders"", ""Proposal Link"": ""https://gov.optimism.io/t/final-optimistic-womxn-shining-in-blockchain/6140"", ""L2 Address"": ""0x2948A68525287fB8252032a300D50d3fd63d9C22""}",final-optimistic-womxn-shining-in-blockchain.html,unknown
592,Solow: Spread Optimistic values accross Latam with Solow,Missions Season 4,Sent,2023-08-23 00:00:00,15720.0,15720.0,Intent 3,https://gov.optimism.io/t/final-spread-optimistic-values-accross-latam-with-solow/6174,"{""Trust Tier"": ""Ember"", ""Incentive Program Launched?"": ""Builders"", ""Proposal Link"": ""https://gov.optimism.io/t/final-spread-optimistic-values-accross-latam-with-solow/6174"", ""L2 Address"": ""0x929e1b374fb07486c9a64570e5bda99383f48785""}",final-spread-optimistic-values-accross-latam-with-solow.html,unknown
593,Espacio Cripto: Let’s take the Optimistic Vision to LATAM,Missions Season 4,Sent,2023-08-23 00:00:00,45600.0,45600.0,Intent 3,https://gov.optimism.io/t/final-lets-take-the-optimistic-vision-to-latam-with-espacio-cripto/6157,"{""Trust Tier"": ""Fledgling"", ""Incentive Program Launched?"": ""Builders"", ""Proposal Link"": ""https://gov.optimism.io/t/final-lets-take-the-optimistic-vision-to-latam-with-espacio-cripto/6157"", ""L2 Address"": ""0x1d4d44Bca3F094A64db1f5C2AAdc636B8e557772""}",final-lets-take-the-optimistic-vision-to-latam-with-espacio-cripto.html,unknown
594,Cryptoversidad Team: Develop the most relevant and aligned audiovisual content for the Optimism Collective,Missions Season 4,Sent,2023-08-23 00:00:00,55000.0,55000.0,Intent 3,https://gov.optimism.io/t/final-develop-the-most-relevant-and-aligned-audiovisual-content-for-the-optimism-collective/6153,"{""Trust Tier"": ""Fledgling"", ""Incentive Program Launched?"": ""Builders"", ""Proposal Link"": ""https://gov.optimism.io/t/final-develop-the-most-relevant-and-aligned-audiovisual-content-for-the-optimism-collective/6153"", ""L2 Address"": ""0xb6d60c8D85609846D4e1a40B409Ac08ec413D27F""}",final-develop-the-most-relevant-and-aligned-audiovisual-content-for-the-optimism-collective.html,unknown
595,Thank Optimism: powered by ThriveCoin,Missions Season 4,Sent,2025-01-01 00:00:00,111910.811,150000.0,Intent 3,https://gov.optimism.io/t/final-thank-optimism-powered-by-thrivecoin/6104,"{""Trust Tier"": ""Phoenix"", ""Incentive Program Launched?"": ""Builders"", ""Proposal Link"": ""https://gov.optimism.io/t/final-thank-optimism-powered-by-thrivecoin/6104"", ""L2 Address"": ""TBD""}",final-thank-optimism-powered-by-thrivecoin.html,unknown
596,"Web3xplorer: A curated web platform to discover useful web3 apps, resources and tools",Missions Season 4,Sent,,,18000.0,Intent 3,https://gov.optimism.io/t/final-web3xplorer-a-curated-web-platform-to-discover-useful-web3-apps-resources-and-tools/6143,"{""Trust Tier"": ""Ember "", ""Incentive Program Launched?"": ""Builders"", ""Proposal Link"": ""https://gov.optimism.io/t/final-web3xplorer-a-curated-web-platform-to-discover-useful-web3-apps-resources-and-tools/6143"", ""L2 Address"": ""0x376229C26a903647B0bd0411530cbD5787AcF50d""}",final-web3xplorer-a-curated-web-platform-to-discover-useful-web3-apps-resources-and-tools.html,unknown
597,Ethereum Mexico: Rumbo optimista: hacia Ethereum Mexico,Missions Season 4,Sent,2023-08-23 00:00:00,5800.0,5800.0,Intent 3,https://gov.optimism.io/t/final-rumbo-optimista-hacia-ethereum-mexico-the-event-optimistic-road-in-the-way-to-ethereum-mexico-the-event/6179,"{""Trust Tier"": ""Fledgling"", ""Incentive Program Launched?"": ""Builders"", ""Proposal Link"": ""https://gov.optimism.io/t/final-rumbo-optimista-hacia-ethereum-mexico-the-event-optimistic-road-in-the-way-to-ethereum-mexico-the-event/6179"", ""L2 Address"": ""0x7674D60760918Ae89cA71F2ce1Af2b2E740E2c8E""}",final-rumbo-optimista-hacia-ethereum-mexico-the-event-optimistic-road-in-the-way-to-ethereum-mexico-the-event.html,ethereumbarcelona
598,Bankless Academy: Multi-lingual Lesson on Optimism Governance,Missions Season 4,Sent,2023-08-23 00:00:00,34000.0,34000.0,Intent 4,https://gov.optimism.io/t/final-multi-lingual-lesson-on-optimism-governance-by-bankless-academy/6134,"{""Trust Tier"": ""Eagle"", ""Incentive Program Launched?"": ""Builders"", ""Proposal Link"": ""https://gov.optimism.io/t/final-multi-lingual-lesson-on-optimism-governance-by-bankless-academy/6134"", ""L2 Address"": ""0x60529042d2ff2e82d5140e60dbccf8242cd114ae""}",final-multi-lingual-lesson-on-optimism-governance-by-bankless-academy.html,bankless-academy
