ID,ContributionsCount,ProjectPayoutAddress,ApplicationId,ProjectId,MatchPoolPercentage,ProjectName,MatchAmountInTokenHex,MatchAmountInToken,OriginalMatchAmountInTokenHex,OriginalMatchAmountInToken,Index,ChainId,RoundKey,MatchAmountUSD,OriginalMatchAmountUSD,RoundId
3420,214,0x60529042d2ff2e82d5140e60dbccf8242cd114ae,150,0x5abaa3c226fb15300ae09fe85e9b08886065581aef790f18e60af44f5ba24d57,0.017303,Bankless Academy,0xea7fd73231ba000000,4325750000000000065536,0xea7fd73231ba000000,4325750000000000065536,9,10,100,4322.284149872777,4322.284149872777,0x2871742B184633f8DC8546c6301cbC209945033e
3421,776,0x0e0af03c405e17d0e486354fe709d3294d07ec44,229,0x80cd4885e00183db7333fba136ead1ab331c98fa9327956d20610e074d2c11c5,0.01671,yAcademy Auditing Fellowships,0xe2791868a655a00000,4177689999999999410176,0xe2791868a655a00000,4177689999999999410176,10,10,100,4174.342777571981,4174.342777571981,0x2871742B184633f8DC8546c6301cbC209945033e
3422,114,0xad19da9107824a345bf18d8a481859f31803f327,299,0x02bbb649cae9b3141d1a783931f3f0bb76f10d54d863ff7135b55f8d4ab9e88b,0.016369,LexDAO,0xddd8123010bb100000,4092300000000000131072,0xddd8123010bb100000,4092300000000000131072,11,10,100,4089.021193209123,4089.021193209123,0x2871742B184633f8DC8546c6301cbC209945033e
3423,165,0x5d802e2fe48392c104ce0401c7eca8a4456f1f16,87,0xbac939134dcb13b61a5d417f994a575417c11b78cd2b48551ef1995912f4759e,0.01546,The Noun Square,0xd187decd8130d00000,3865159999999999737856,0xd187decd8130d00000,3865159999999999737856,12,10,100,3862.063180887073,3862.063180887073,0x2871742B184633f8DC8546c6301cbC209945033e
3424,141,0x40717b5783102ac01bf322d3247a2dc6cd305136,97,0xd87efcca365c8d54b67f79f420e780357f4c04d99dc46c826ded0b5304df7554,0.015191,Bankless Africa,0xcde38f7f7086180000,3797980000000000131072,0xcde38f7f7086180000,3797980000000000131072,13,10,100,3794.937006422888,3794.937006422888,0x2871742B184633f8DC8546c6301cbC209945033e
3425,420,0x88888931fbe186c8f513a1289df2639096bf7518,186,0x50f7ca3dfa2359dc2fd5b42fe2a8c43c9306f1880bfb6fbd5e1c4dc26cd1a5c4,0.01474,Unitap,0xc7c5de572f7e800000,3685159999999999737856,0xc7c5de572f7e800000,3685159999999999737856,14,10,100,3682.207399351594,3682.207399351594,0x2871742B184633f8DC8546c6301cbC209945033e
3426,128,0x84c5f20683b9d326ab3a1fe061d490122163059a,23,0xb04c6afb542c6ed2857bf13a669610dce53d2c12fa6552ffcb1f1027190d1854,0.014046,OpenUX: Open Source Web3 UX-Insights,0xbe5c8bb802bef80000,3511550000000000327680,0xbe5c8bb802bef80000,3511550000000000327680,15,10,100,3508.736498060625,3508.736498060625,0x2871742B184633f8DC8546c6301cbC209945033e
3427,153,0x9c1e3db2e7537e9d0ab760286ab919fe5a0ea22c,179,0x43cb6da816b75e1bbbf8ad51cb2b29bee78f36a915901311430041da3758885c,0.013912,ReFi DAO — Unlocking a Global Regen CoordiNATION,0xbc8af22cc428980000,3478000000000000000000,0xbc8af22cc428980000,3478000000000000000000,16,10,100,3475.213378779984,3475.213378779984,0x2871742B184633f8DC8546c6301cbC209945033e
3428,134,0xdcc3a6fea47ea451d5cba2de39aac17537421a7d,121,0xf9669f304fb5afab4c7e2d2fe6c14a40bb831a708845204b41f6f0fd9c4bfce4,0.013121,Rocket Fuel,0xb1d34eae39c9e00000,3280300000000000131072,0xb1d34eae39c9e00000,3280300000000000131072,17,10,100,3277.671778726849,3277.671778726849,0x2871742B184633f8DC8546c6301cbC209945033e
3429,547,0x521aacb43d89e1b8ffd64d9ef76b0a1074dedaf8,219,0xd3bd2111f80027d538cc252a13afacad8eb0b1565a58d0655eda3b718b88e767,0.012925,Gitcoin China Ecosystem Development,0xaf2d609e0b4c080000,3231449999999999934464,0xaf2d609e0b4c080000,3231449999999999934464,18,10,100,3228.860918015693,3228.860918015693,0x2871742B184633f8DC8546c6301cbC209945033e
3430,610,0xd164af956e0f34be07a86752fe43ae788f647531,25,0xfd0cf02e2c2b30ff1f1c0dec4cf916bbe39b81202dde29e5891a038db56ef64b,0.011939,Ethereum Colombia DAO,0xa1d0161d374f000000,2984920000000000262144,0xa1d0161d374f000000,2984920000000000262144,19,10,100,2982.528441227128,2982.528441227128,0x2871742B184633f8DC8546c6301cbC209945033e
3431,1126,0xeb0cf83c80e4b4cd82196dac94e2c579672b6b1c,139,0x1ef537a99ddf6b11379768c49717ffe833ce78a1af4784f5ca25e9978a9c2ba1,0.01136,Biteye,0x99f5556de04ca80000,2840030000000000327680,0x99f5556de04ca80000,2840030000000000327680,20,10,100,2837.75452907893,2837.75452907893,0x2871742B184633f8DC8546c6301cbC209945033e
3432,68,0x567beaf7ffb0a5a2175f462f7571c2b420e9d5cc,137,0xefcb4a53c28f2fa2afac8c6ce181cedfcb642f40d1b5357046cbeff26d2a5982,0.010611,Defy Foundation,0x8fd01b10707a480000,2652880000000000000000,0x8fd01b10707a480000,2652880000000000000000,21,10,100,2650.754476221347,2650.754476221347,0x2871742B184633f8DC8546c6301cbC209945033e
3433,108,0x41997060113af630a591e6cb23e1bc15fc90dc73,30,0x0f95f3b933e4c08f252fd35f4fa66b5048880b3a90b56cdca22b1446af01685c,0.009553,Upgrading Ethereum Book,0x817a437580a6000000,2388440000000000262144,0x817a437580a6000000,2388440000000000262144,22,10,100,2386.526349170002,2386.526349170002,0x2871742B184633f8DC8546c6301cbC209945033e
3434,71,0xeec7689e935a0d8c440f9b1d403f0b6305935788,336,0x84390b956342a8d85018306d7a9de2f4411e79add9bc63a07b9d103d71af4b1f,0.009226,The Tapestry,0x7d0c72c05e20900000,2306739999999999868928,0x7d0c72c05e20900000,2306739999999999868928,23,10,100,2304.89180832862,2304.89180832862,0x2871742B184633f8DC8546c6301cbC209945033e
3435,104,0x3bb57849610611d01a74124a16a73fed3795cc10,314,0x4c37e15b91561695efc7b49db720fba8fafeb0046073b36bd31e90ff541a6e36,0.008916,0xBlob,0x78d880dc23a4880000,2229209999999999934464,0x78d880dc23a4880000,2229209999999999934464,24,10,100,2227.423926426144,2227.423926426144,0x2871742B184633f8DC8546c6301cbC209945033e
3436,116,0x98635d90ee252a9695df096658069a3f94402295,268,0x55e6a9679c7f4d5e6cf5913bb4b90ec71193a894c2496b89cc0bf00fe4286aab,0.008555,Regens Unite: bridging the gap between web3 and local regens,0x73f217120bc4fc0000,2138820000000000131072,0x73f217120bc4fc0000,2138820000000000131072,25,10,100,2137.106348131744,2137.106348131744,0x2871742B184633f8DC8546c6301cbC209945033e
3437,86,0xa1e9f3215590e27b18b48f1ebf785f031c22d272,64,0xc5c127b7e0caba2474270b0e3e06daf3bd7d7801ec1c6d21e5077891a290d429,0.00853,MetaFest,0x739d04ef862bd40000,2132689999999999934464,0x739d04ef862bd40000,2132689999999999934464,26,10,100,2130.981259571674,2130.981259571674,0x2871742B184633f8DC8546c6301cbC209945033e
3438,117,0x75ded588d2a4734d0a61b9953a3c4e6c6d00abc4,176,0x4dff827d68973a39950735a7a4ffceb136497a5cd7ff6b36486834b1a8b01b4e,0.007303,Proof of Integrity,0x62f95effc30d700000,1825750000000000065536,0x62f95effc30d700000,1825750000000000065536,27,10,100,1824.28718410223,1824.28718410223,0x2871742B184633f8DC8546c6301cbC209945033e
3439,129,0x13257e783dc8ded7e227a28edb0428c42d31202e,1,0xa3d3795aeb01daaccfb4866f2f669a4bea5ecd39c19f9bd1ce75bb1be58cc234,0.007231,Kairos Research,0x6201600170f5340000,1807880000000000000000,0x6201600170f5340000,1807880000000000000000,28,10,100,1806.431501790902,1806.431501790902,0x2871742B184633f8DC8546c6301cbC209945033e
3440,75,0xbceed60f2a551c3729c11ebb7ecac181baa0f8f8,36,0xa19c019ccb129b858919260f93b99fb5205d6fe2c064f084d6f5e464364efbbc,0.007067,ETHAccra,0x5fc937e859c4b80000,1766940000000000131072,0x5fc937e859c4b80000,1766940000000000131072,29,10,100,1765.524303479444,1765.524303479444,0x2871742B184633f8DC8546c6301cbC209945033e
3441,192,0x07e0cb436908f0ef0164ac0d3624f7ca677592e6,230,0x4c3a5495e0d5a47ac4c53d26b72f70097321cf1a0fed6626311de7a9c8fbb6b6,0.006965,"Nurstar's Educational Formats (Stark Cafe, Starknet Daily Recap, Hablando de Starknet ",0x5e6615f6eeaa740000,1741349999999999803392,0x5e6615f6eeaa740000,1741349999999999803392,30,10,100,1739.954806537816,1739.954806537816,0x2871742B184633f8DC8546c6301cbC209945033e
3442,74,0x8be6a55b2d3041942a5fb2d9cfcf0acf35c2fec8,170,0x09ff7f5c0990d73d5d8735ab666e5934e3538e58189c7212c0637ba5edea37ae,0.006744,Psychedelic Puppet Show,0x5b6616ca22dc580000,1686009999999999934464,0x5b6616ca22dc580000,1686009999999999934464,31,10,100,1684.659145703519,1684.659145703519,0x2871742B184633f8DC8546c6301cbC209945033e
3443,119,0xc5ed1860d7cf288236b2c7cd246bf4477fb39e19,95,0xbb13a4be78f790d95e48128b50ae064ad85eb400d9a06fc0a65b4cc3a709d163,0.006507,Mycelia : Bridging Web3 to Indigenous Public Goods,0x58301b8ef33df40000,1626779999999999868928,0x58301b8ef33df40000,1626779999999999868928,32,10,100,1625.476601590484,1625.476601590484,0x2871742B184633f8DC8546c6301cbC209945033e
3444,95,0x2f6c8f867df4e49e4fb24741c414f315e266c21b,208,0x5511ccf73496756a197a4fac7b7b00c61fbccadc855540f5bbcd94f04f62eec9,0.00646,Ethereum Lima,0x578d9947fe0e240000,1615070000000000065536,0x578d9947fe0e240000,1615070000000000065536,33,10,100,1613.775983802815,1613.775983802815,0x2871742B184633f8DC8546c6301cbC209945033e
3446,86,0x13ebd3443fa5575f0eb173e323d8419f7452cfb1,122,0x7fb41bab4e46183b02cb55d2f1d7137e69e1bc87ed4d94329f772901c59a9a00,0.006162,Week in Ethereum News,0x53841eb18d26cc0000,1540600000000000000000,0x53841eb18d26cc0000,1540600000000000000000,35,10,100,1539.365650186441,1539.365650186441,0x2871742B184633f8DC8546c6301cbC209945033e
3447,132,0x8270a0febba70899419e76a98bf2b5dc15fe2ff4,113,0xa263d36093b814713c642f4fa91ad02fea6ae3c6710347ddff9575c16764dc0a,0.006068,Send vulnerable children to school,0x523fa83f6c862c0000,1517220000000000131072,0x523fa83f6c862c0000,1517220000000000131072,36,10,100,1516.004382562555,1516.004382562555,0x2871742B184633f8DC8546c6301cbC209945033e
3448,163,0x60dbf50076206f60bcc2edf9295f5734561b8d77,181,0x0e4fc49956119a596ddd7e107b5e33ac7c7bf6046f0713b349887c9d44a0dfd6,0.005978,ENS DAO Newsletter:  Providing news and core ENS development to the global Ethereum community.,0x51050c3a88e4100000,1494550000000000065536,0x51050c3a88e4100000,1494550000000000065536,37,10,100,1493.352546076948,1493.352546076948,0x2871742B184633f8DC8546c6301cbC209945033e
3449,78,0x7587cfbd20e5a970209526b4d1f69dbaae8bed37,98,0xa049a60510e0962906b3c4ad74e81c6c8f864cc147e736bd9979acd30b55dff3,0.005769,Follow The Black Hare,0x4e32275f84f5f80000,1442460000000000131072,0x4e32275f84f5f80000,1442460000000000131072,38,10,100,1441.304281298153,1441.304281298153,0x2871742B184633f8DC8546c6301cbC209945033e
3450,119,0x083cfa1424b9fbfd70507047445b545719e22e70,337,0xdd4197864ab59f2b755b2ead91e7236cff8a3c1c6227d28b65877c22196010fb,0.005744,MetricsDAO,0x4dda72390111800000,1436140000000000131072,0x4dda72390111800000,1436140000000000131072,39,10,100,1434.989344968685,1434.989344968685,0x2871742B184633f8DC8546c6301cbC209945033e
3451,122,0xc4fc57dedd2463314a3fd2dbadb86b4404c257e5,283,0x15094a5456b6b691b1fe273683e43da20a254e06449ffc4fdb11f2ade1c32342,0.005698,Fractal Visions,0x4d3b4498c65bc40000,1424670000000000065536,0x4d3b4498c65bc40000,1424670000000000065536,40,10,100,1423.52853488973,1423.52853488973,0x2871742B184633f8DC8546c6301cbC209945033e
3452,107,0xf4b1f51c952c9c3e5b25a59eca5275fe4e6b5db8,60,0x608fdbd8adf2d06cc6ce2b2a2cefd2b9a9d2b20c53ad9f524acb94f3e40a9a3d,0.005643,DeFi Africa,0x4c7d00e469dd280000,1410960000000000000000,0x4c7d00e469dd280000,1410960000000000000000,41,10,100,1409.829519529444,1409.829519529444,0x2871742B184633f8DC8546c6301cbC209945033e
3453,76,0x382a72c04d47d1f0f3ef09e6953efd38581d9b1f,55,0x035174377e547e4739f68afdfec9d08f5d75ff4c92d31963bb6540a273dbbc1a,0.005592,The Red Guild,0x4bca65779a09e00000,1398089999999999934464,0x4bca65779a09e00000,1398089999999999934464,42,10,100,1396.969831149657,1396.969831149657,0x2871742B184633f8DC8546c6301cbC209945033e
3454,124,0x85fc9d04df0c98a5cfcaef0f881952584b72fb3a,151,0xa758e455e207da08554cd61d984e2b03eb3690c21984d92e7c1e8c9924a9a688,0.005542,Bankless Japan Launch Proposal  in Gitcoin,0x4b1e08c367db880000,1385670000000000065536,0x4b1e08c367db880000,1385670000000000065536,43,10,100,1384.559782223709,1384.559782223709,0x2871742B184633f8DC8546c6301cbC209945033e
3455,141,0x3c8ad6f38a060a5b01af26fe1e1ed9c50c32902b,213,0xb5ee5642dd21e955a8c5f787987c4024fc55d6328385af110b9205e69284a4e7,0.005504,ReFi Japan,0x4a9a7909a204d40000,1376190000000000065536,0x4a9a7909a204d40000,1376190000000000065536,44,10,100,1375.087377729507,1375.087377729507,0x2871742B184633f8DC8546c6301cbC209945033e
3456,76,0x02cb3c150bedca124d0ae8cccb72fefbe705c953,257,0x835b5700a37d15266b2c7440498d2562c7ce0dff74ef9f2fdca205036904833b,0.005488,Ethereum Cat Herders,0x4a633d3cb846c40000,1372209999999999934464,0x4a633d3cb846c40000,1372209999999999934464,45,10,100,1371.110566560001,1371.110566560001,0x2871742B184633f8DC8546c6301cbC209945033e
3457,89,0x589e021b88f36103d3678301622b2368dba44691,125,0xfa3473ce9ea642308bebca94dd4a8dd82ec8a1cf4a8a6cfe82b5629f32a4cfb9,0.005467,RADAR,0x4a194545f599f00000,1366880000000000000000,0x4a194545f599f00000,1366880000000000000000,46,10,100,1365.784837028978,1365.784837028978,0x2871742B184633f8DC8546c6301cbC209945033e
3458,106,0xa50064d462e17f7091ee62baebeb18bfebe21507,158,0x3179401e6a413536985ffe95c2649fa8548d90995c52c7cc1056a37108f49d65,0.005352,Crypto Altruism – Accessible Web3 Education for Nonprofits and Changemakers,0x488b4171e99bbc0000,1338200000000000000000,0x488b4171e99bbc0000,1338200000000000000000,47,10,100,1337.127815837658,1337.127815837658,0x2871742B184633f8DC8546c6301cbC209945033e
3459,92,0xf9549383b9238b1ae392117deb6207d1d7840f5f,147,0xe58b585c0d08430fb653a3e938affdc58d87eb597479f6daa80d839d4c6a7d57,0.005345,DHK dao,0x487362c70686100000,1336480000000000000000,0x487362c70686100000,1336480000000000000000,48,10,100,1335.409193925208,1335.409193925208,0x2871742B184633f8DC8546c6301cbC209945033e
3460,77,0xc38b9fbb57b0c33f85cb0a03669a9d6127538369,104,0x92980c994e3e4fda7f66cefa230b7220913c8175833bd98f39dd424049a1388f,0.005228,Metagov,0x46dad2e3015a900000,1307040000000000000000,0x46dad2e3015a900000,1307040000000000000000,49,10,100,1305.992781656294,1305.992781656294,0x2871742B184633f8DC8546c6301cbC209945033e
3461,120,0x15040d6314a980ff11d22041e89afd03e3a6db8e,61,0x991e3c35f0bbe1b8ab6d33f32d48b3db41a75ebafae401e43ecfbbb3afeb209d,0.00519,Women in Blockchain Farsi: Empowering and Educating the Farsi-Speaking Community,0x46599f1f54efac0000,1297729999999999934464,0x46599f1f54efac0000,1297729999999999934464,50,10,100,1296.690240955764,1296.690240955764,0x2871742B184633f8DC8546c6301cbC209945033e
3462,80,0xbdb7dff0893bfa5a2b49eb2b0ed8103351e8212f,209,0x98c7a34999fb53dc2127bcd50a4dd25a932b5aaec3ae1f91b466ec680cb4408c,0.005109,Fork DAO,0x453eee5841b4f80000,1277360000000000000000,0x453eee5841b4f80000,1277360000000000000000,51,10,100,1276.336561678666,1276.336561678666,0x2871742B184633f8DC8546c6301cbC209945033e
3463,98,0x952936e60b9a9e2e9b2950599694afe9ff8a8a4a,89,0xdcf722a36ffb837f578db38c9d7798866861f1b2a35a276db0daa184bc93be2d,0.004849,FABDAO,0x41b82e51e805d00000,1212310000000000065536,0x41b82e51e805d00000,1212310000000000065536,52,10,100,1211.338680629317,1211.338680629317,0x2871742B184633f8DC8546c6301cbC209945033e
3464,106,0x10e339fecc9dc61a1e649c93285044a58e0b31e0,58,0x136c45276e744b34aa2721949a5297dda9994f14fe6a2c5244fe4c34f49c64ca,0.004739,OpenData Community,0x403a672aa91ad00000,1184800000000000000000,0x403a672aa91ad00000,1184800000000000000000,53,10,100,1183.850722017977,1183.850722017977,0x2871742B184633f8DC8546c6301cbC209945033e
3465,130,0xcee10da6b44b83b8f336faf006fe44612885b905,232,0xaf05bde5fb06c9408a8d6410040ed2d6ce9577eb8b4b91054bf2f84fab78487d,0.004683,BanklessUA,0x3f778f110c34540000,1170760000000000000000,0x3f778f110c34540000,1170760000000000000000,54,10,100,1169.82197105821,1169.82197105821,0x2871742B184633f8DC8546c6301cbC209945033e
3466,105,0xcf106b01f0b8203f27c9147c3f93b5032ab9eb7d,111,0xb0e1185791e949aa3a25cc6206a65e9043355b8042e0ccdc347f55029fedc316,0.004664,Empowering women and girls through education and digital skills access,0x3f388dbf1a040e0000,1166220000000000000000,0x3f388dbf1a040e0000,1166220000000000000000,55,10,100,1165.285608568371,1165.285608568371,0x2871742B184633f8DC8546c6301cbC209945033e
3467,111,0x42ea99ee6fff2dc8d4c3f95eccd17c5055905139,144,0x223643e42087612efe1d1eb4b87949615f6d0ecae3ce7d99e8a81a0d67ece684,0.004453,Dream DAO,0x3c5c390bb066b20000,1113450000000000065536,0x3c5c390bb066b20000,1113450000000000065536,56,10,100,1112.557888614886,1112.557888614886,0x2871742B184633f8DC8546c6301cbC209945033e
3468,136,0xffbd35255008f86322051f2313d4b343540e0e00,20,0x36d9dd8b8f458caae2a2a9ca42c60c3997f1420f06f34908f3dd8a7670267ba3,0.004414,Gravity DAO,0x3bd4c68f6656e20000,1103690000000000065536,0x3bd4c68f6656e20000,1103690000000000065536,57,10,100,1102.805708460518,1102.805708460518,0x2871742B184633f8DC8546c6301cbC209945033e
3469,104,0x52c45bab6d0827f44a973899666d9cd18fd90bcf,15,0x0306c0d8bb677b66373c261850a870140fa7dbeb4c5cdccbfebe5c2660aa22dc,0.004226,Boring Security,0x39481a6f934c440000,1056660000000000131072,0x39481a6f934c440000,1056660000000000131072,58,10,100,1055.813389540442,1055.813389540442,0x2871742B184633f8DC8546c6301cbC209945033e
3470,101,0x6b5918d8ef9094679f4b4e1bf397a66ea411b118,117,0xf47ae0dd25ee8c6d03a44d5dc522db36823e5341b5f57f713abb21886bc6208b,0.004195,AceTCG,0x38dc6960b08b3c0000,1048900000000000131072,0x38dc6960b08b3c0000,1048900000000000131072,59,10,100,1048.05960695869,1048.05960695869,0x2871742B184633f8DC8546c6301cbC209945033e
3471,96,0xce75b62f12ae1f891ba6222c52a630aa36127142,54,0x1d428c9c0406b6e8e122405eae7279619476f9ba15d1908e88fa862968be0742,0.004041,DeSci Africa,0x36c56c43efafec0000,1010350000000000065536,0x36c56c43efafec0000,1010350000000000065536,60,10,100,1009.540493746509,1009.540493746509,0x2871742B184633f8DC8546c6301cbC209945033e
3474,112,0xd2e61be92fa4871e27fd7c9b9bfcde12570c89e1,29,0x36e2bab52321bbf3211b5e544bf961cc1f7a7553061c822bda2317ef3cebbc9c,0.003883,Rhino Review - Ethereum Staking Journal,0x34a3317479788c0000,970990000000000065536,0x34a3317479788c0000,970990000000000065536,63,10,100,970.2120295174171,970.2120295174171,0x2871742B184633f8DC8546c6301cbC209945033e
3475,63,0x358e25cd4d7631eb874d25f4e1ae4a14b0abb56e,224,0x33bb1d1d9602c2f6804077ec9e894a90aef779c95afa37d9c7eef4c7a0e62016,0.003707,mxweb3 crypto hub,0x323f995cf7a5140000,926920000000000000000,0x323f995cf7a5140000,926920000000000000000,64,10,100,926.1773390048139,926.1773390048139,0x2871742B184633f8DC8546c6301cbC209945033e
3476,74,0x5f8b9b4541ecef965424f1db923806aad626add2,338,0x2a1dd35b83e07044c6563f57cab3ceb25e48467da5a94c2cf52b6cd862045b59,0.003654,Trish,0x3187fef6101aaa0000,913690000000000065536,0x3187fef6101aaa0000,913690000000000065536,65,10,100,912.9579390619563,912.9579390619563,0x2871742B184633f8DC8546c6301cbC209945033e
3477,98,0x90ed56085d3a3f7a70d65e2b6732ced36a80093a,38,0xbfb327f2a19c57f2cde8b321d2fa47f15f70addaa06814ab62465ca90060f1a9,0.003603,DAO TOKYO,0x30d6152bfc76280000,900870000000000065536,0x30d6152bfc76280000,900870000000000065536,66,10,100,900.1482106214848,900.1482106214848,0x2871742B184633f8DC8546c6301cbC209945033e
3478,95,0xf23b85ad3928f6c50b12065375e1ce5613c02d32,108,0x7070896a2d3c53dcbfeb35f42e97849253e54abcd99c90b0fdf028505bad493d,0.0036,Bankless Turkish,0x30cc81cca457220000,900180000000000000000,0x30cc81cca457220000,900180000000000000000,67,10,100,899.4587634589321,899.4587634589321,0x2871742B184633f8DC8546c6301cbC209945033e
3479,114,0xda34af68c8ecb7f6134c1c1257e721ab7e5b93c7,187,0x570adbec529743717bc86516eeda992ddae6c549f4d01d6e3ad809885850c58d,0.003455,Optimism is BOS | Build days with Optimism and Blockchain Operating Systeam,0x2ed5fe097da23e0000,863970000000000065536,0x2ed5fe097da23e0000,863970000000000065536,68,10,100,863.2777754067116,863.2777754067116,0x2871742B184633f8DC8546c6301cbC209945033e
3480,119,0x9b50a3232d53d21af67734bbf1dd50317c495cda,33,0x8b7c1dbe473f41b875cd3f336ebfc5236db9a5f2c8774cf6402bec903d766654,0.003335,Web3bridge,0x2d3393b83b78360000,833820000000000000000,0x2d3393b83b78360000,833820000000000000000,69,10,100,833.1519319995188,833.1519319995188,0x2871742B184633f8DC8546c6301cbC209945033e
3481,74,0x01b68dc2e882d7bde791935cc44906119353565c,82,0x874e353908cafb80579f071c109136672b0c2db297dbc29b777e9d6c486777f5,0.003302,ELI5 💡 DAO,0x2cc0f24dfee37c0000,825560000000000000000,0x2cc0f24dfee37c0000,825560000000000000000,70,10,100,824.8985500246129,824.8985500246129,0x2871742B184633f8DC8546c6301cbC209945033e
3482,74,0x3cced573c55fce8130aa09586f705fec8cefeb61,103,0x299f05888df89d8b93d3fcebba921b4817ea61587b7b70b8e2ab519a916e4d3a,0.003244,Ethereum Guatemala,0x2bf7b7f4d1e8520000,811060000000000000000,0x2bf7b7f4d1e8520000,811060000000000000000,71,10,100,810.4101676231437,810.4101676231437,0x2871742B184633f8DC8546c6301cbC209945033e
3484,80,0x0b0e6486648fbbb8e9ab33e3ae9d0b44b6faa701,81,0xdce910ac23823b6f29196e90eda26ad6fb42e7726a49a7affe24b4780eaf6c80,0.003159,Zero Knowledge Podcast,0x2ad309398f3f560000,789970000000000065536,0x2ad309398f3f560000,789970000000000065536,73,10,100,789.3370652199035,789.3370652199035,0x2871742B184633f8DC8546c6301cbC209945033e
3485,167,0x07fa3338a53cfaa1911a255f0c3054e800873e77,24,0xea7c1b4cdd39331639264a57b2dbc0dcfb93b09700d1d8403197d262908c9a0d,0.003136,ODTU Blockchain,0x2a82d28a2eed940000,784190000000000065536,0x2a82d28a2eed940000,784190000000000065536,74,10,100,783.561696235042,783.561696235042,0x2871742B184633f8DC8546c6301cbC209945033e
3486,72,0x26ac7bb9a703cb9605397b5cdb627a72c84d6e5a,93,0x453fc926e94e7e4e5233a0d881d8b5f3868309e11fff5d8867eacd7e7185f90b,0.003122,Web3Matters Weekly（馬特週報）,0x2a4fe414a0b7e40000,780520000000000000000,0x2a4fe414a0b7e40000,780520000000000000000,75,10,100,779.8946366892907,779.8946366892907,0x2871742B184633f8DC8546c6301cbC209945033e
3487,113,0xccdac13229a1ed448d1af56271ea53bfd1f2e3f9,165,0xf185cb5e2fb4d77eccd69a49d040f434c34c071e346e4a71e8d5e87807349dfe,0.003117,Green Digital Guardians,0x2a3f83e0e134ee0000,779340000000000000000,0x2a3f83e0e134ee0000,779340000000000000000,76,10,100,778.715582121447,778.715582121447,0x2871742B184633f8DC8546c6301cbC209945033e
3488,72,0x74510220df575ea7338695e2558ce48aa6dec5df,41,0x93187b6b53a8c3ec1483a5502f58a96c3eaac75895ae82b39d5ebe91f8fc585a,0.00309,Ethereum Uruguay,0x29e288b260b9d00000,772640000000000000000,0x29e288b260b9d00000,772640000000000000000,77,10,100,772.0209502531819,772.0209502531819,0x2871742B184633f8DC8546c6301cbC209945033e
3489,85,0x929e1b374fb07486c9a64570e5bda99383f48785,157,0x3d7775c1332136dc23e46b0c7660793d50084d99a114f35f03d714d055423758,0.002907,Solow,0x276711effbd0ae0000,726850000000000065536,0x276711effbd0ae0000,726850000000000065536,78,10,100,726.2676378281287,726.2676378281287,0x2871742B184633f8DC8546c6301cbC209945033e
3490,98,0x9743f723c8cbd9eea522e9feb2656a0db8457497,100,0xf7774b7f783dd5bf76e50f84d233f248f0e1ff28c0be68732f8fb97a44fd9e2d,0.002899,Revolte.,0x274c6cba27ffec0000,724929999999999934464,0x274c6cba27ffec0000,724929999999999934464,79,10,100,724.3491761584168,724.3491761584168,0x2871742B184633f8DC8546c6301cbC209945033e
3491,110,0x358d43a00dddeed3374efb9148ff0ba7dbf4d31e,215,0xe0ae4e6d028f6a0ba758a65d0ea7dea7c26c3918f29e16f67733d4c835c2a2a6,0.002893,Web3Arabs,0x273778212815160000,723420000000000000000,0x273778212815160000,723420000000000000000,80,10,100,722.8403859910915,722.8403859910915,0x2871742B184633f8DC8546c6301cbC209945033e
3493,102,0x6733c60e6e02f9c8fa221db1aea018d80d949861,250,0x447862670113d11b49d4af58debc0f5e99489c6789143d9c1de6fec7b8070fc8,0.002882,hiromiouchi.eth,0x270f15bb930cb20000,720509999999999934464,0x270f15bb930cb20000,720509999999999934464,82,10,100,719.9327175229345,719.9327175229345,0x2871742B184633f8DC8546c6301cbC209945033e
3494,84,0x7853eabb6cfa980ebfd27e3f77e69590ea53c0b7,32,0x9b95b82685faef7cc640e59c45761262e519f0ddf2d35969a1cc2c45839cd0f4,0.002844,Bspeak,0x268e4c8cbdf1140000,711230000000000065536,0x268e4c8cbdf1140000,711230000000000065536,83,10,100,710.6601527859943,710.6601527859943,0x2871742B184633f8DC8546c6301cbC209945033e
3495,64,0x2dee5d7e77a1212b21139bc1d98b249dcc52055d,177,0x70d59317f7bfd1fb5b9a757c3f30f52f536ad7eb219504a5dc8e8414a2fcb66b,0.002731,Natives in Tech,0x250472891b0b7e0000,682850000000000065536,0x250472891b0b7e0000,682850000000000065536,84,10,100,682.3028912305671,682.3028912305671,0x2871742B184633f8DC8546c6301cbC209945033e
3496,82,0xda3dddae8119644f8be18c7afd16850b02a4c841,188,0xe2e9b444eb139fbd6a7831fa1d3cad2a739464909742293a26713d918d539bd3,0.002712,ETH Venezuela Community Projects,0x24c1f9097bf15e0000,678060000000000000000,0x24c1f9097bf15e0000,678060000000000000000,85,10,100,677.5167290441507,677.5167290441507,0x2871742B184633f8DC8546c6301cbC209945033e
